Date,SPDR DJIA_Open_average,SPDR DJIA_Open_max,SPDR DJIA_Open_volatility,SPDR DJIA_Open_change,SPDR DJIA_High_average,SPDR DJIA_High_max,SPDR DJIA_High_volatility,SPDR DJIA_High_change,SPDR DJIA_Low_average,SPDR DJIA_Low_max,SPDR DJIA_Low_volatility,SPDR DJIA_Low_change,SPDR DJIA_Close_average,SPDR DJIA_Close_max,SPDR DJIA_Close_volatility,SPDR DJIA_Close_change
2017-11-26,245.01,245.01,0.0,0.0,245.57,245.57,0.0,0.0,243.07,243.07,0.0,0.0,243.11,243.11,0.0,0.0
2017-12-03,243.77,243.77,0.0,0.0,244.24,244.24,0.0,0.0,243.5,243.5,0.0,0.0,244.17,244.17,0.0,0.0
2017-12-10,248.01,248.01,0.0,0.0,248.54,248.54,0.0,0.0,247.53,247.53,0.0,0.0,247.79,247.79,0.0,0.0
2017-12-17,247.58,247.58,0.0,0.0,247.61,247.61,0.0,0.0,246.97,246.97,0.0,0.0,247.4,247.4,0.0,0.0
2017-12-24,248.57,248.57,0.0,0.0,248.61,248.61,0.0,0.0,247.17,247.17,0.0,0.0,247.38,247.38,0.0,0.0
2017-12-31,252.75,252.75,0.0,0.0,252.97,252.97,0.0,0.0,252.22,252.22,0.0,0.0,252.59,252.59,0.0,0.0
2018-01-07,256.63,256.63,0.0,0.0,257.97,257.97,0.0,0.0,256.48,256.48,0.0,0.0,257.91,257.91,0.0,0.0
2018-01-14,259.7,259.7,0.0,0.0,262.01,262.01,0.0,0.0,259.63,259.63,0.0,0.0,261.98,261.98,0.0,0.0
2018-01-21,265.56,265.56,0.0,0.0,265.9,265.9,0.0,0.0,264.12,264.12,0.0,0.0,264.16,264.16,0.0,0.0
2018-01-28,252.22,252.22,0.0,0.0,255.02,255.02,0.0,0.0,239.06,239.06,0.0,0.0,243.27,243.27,0.0,0.0
2018-02-04,244.03,244.03,0.0,0.0,247.85,247.85,0.0,0.0,243.06,243.06,0.0,0.0,246.17,246.17,0.0,0.0
2018-02-11,251.43,251.43,0.0,0.0,254.12,254.12,0.0,0.0,251.2,251.2,0.0,0.0,251.96,251.96,0.0,0.0
2018-02-18,254.32,254.32,0.0,0.0,257.18,257.18,0.0,0.0,253.96,253.96,0.0,0.0,256.92,256.92,0.0,0.0
2018-02-25,243.84,243.84,0.0,0.0,249.63,249.63,0.0,0.0,243.8,243.8,0.0,0.0,248.84,248.84,0.0,0.0
2018-03-04,254.05,254.05,0.0,0.0,254.72,254.72,0.0,0.0,251.7,251.7,0.0,0.0,251.96,251.96,0.0,0.0
2018-03-11,248.3,248.3,0.0,0.0,248.38,248.38,0.0,0.0,244.32,244.32,0.0,0.0,245.91,245.91,0.0,0.0
2018-03-18,239.03,239.03,0.0,0.0,242.15,242.15,0.0,0.0,237.2,237.2,0.0,0.0,241.82,241.82,0.0,0.0
2018-03-25,240.33,240.33,0.0,0.0,241.03,241.03,0.0,0.0,233.2,233.2,0.0,0.0,236.15,236.15,0.0,0.0
2018-04-01,241.16,241.16,0.0,0.0,243.64,243.64,0.0,0.0,239.43,239.43,0.0,0.0,239.73,239.73,0.0,0.0
2018-04-08,245.12,245.12,0.0,0.0,246.67,246.67,0.0,0.0,244.72,244.72,0.0,0.0,245.62,245.62,0.0,0.0
2018-04-15,245.06,245.06,0.0,0.0,245.18,245.18,0.0,0.0,243.14,243.14,0.0,0.0,244.35,244.35,0.0,0.0
2018-04-22,244.1,244.1,0.0,0.0,244.84,244.84,0.0,0.0,241.51,241.51,0.0,0.0,241.54,241.54,0.0,0.0
2018-04-29,243.5,243.5,0.0,0.0,244.67,244.67,0.0,0.0,242.49,242.49,0.0,0.0,243.42,243.42,0.0,0.0
2018-05-06,249.41,249.41,0.0,0.0,250.2,250.2,0.0,0.0,248.85,248.85,0.0,0.0,249.27,249.27,0.0,0.0
2018-05-13,249.22,249.22,0.0,0.0,250.67,250.67,0.0,0.0,249.21,249.21,0.0,0.0,249.94,249.94,0.0,0.0
2018-05-20,247.41,247.41,0.0,0.0,248.1,248.1,0.0,0.0,246.71,246.71,0.0,0.0,247.37,247.37,0.0,0.0
2018-05-27,247.72,247.72,0.0,0.0,248.67,248.67,0.0,0.0,247.54,247.54,0.0,0.0,248.2,248.2,0.0,0.0
2018-06-03,253.62,253.62,0.0,0.0,254.16,254.16,0.0,0.0,253.02,253.02,0.0,0.0,253.39,253.39,0.0,0.0
2018-06-10,248.8,248.8,0.0,0.0,249.9,249.9,0.0,0.0,248.14,248.14,0.0,0.0,249.73,249.73,0.0,0.0
2018-06-17,244.18,244.18,0.0,0.0,244.4,244.4,0.0,0.0,240.7,240.7,0.0,0.0,242.31,242.31,0.0,0.0
2018-06-24,240.92,240.92,0.0,0.0,243.04,243.04,0.0,0.0,240.62,240.62,0.0,0.0,242.73,242.73,0.0,0.0
2018-07-01,245.78,245.78,0.0,0.0,248.0,248.0,0.0,0.0,245.76,245.76,0.0,0.0,247.84,247.84,0.0,0.0
2018-07-08,250.39,250.39,0.0,0.0,250.75,250.75,0.0,0.0,249.83,249.83,0.0,0.0,250.67,250.67,0.0,0.0
2018-07-15,250.21,250.21,0.0,0.0,250.6,250.6,0.0,0.0,249.62,249.62,0.0,0.0,250.26,250.26,0.0,0.0
2018-07-22,254.53,254.53,0.0,0.0,254.79,254.79,0.0,0.0,252.67,252.67,0.0,0.0,252.87,252.87,0.0,0.0
2018-07-29,254.22,254.22,0.0,0.0,255.24,255.24,0.0,0.0,253.63,253.63,0.0,0.0,254.85,254.85,0.0,0.0
2018-08-05,253.57,253.57,0.0,0.0,253.96,253.96,0.0,0.0,251.7,251.7,0.0,0.0,252.04,252.04,0.0,0.0
2018-08-12,257.11,257.11,0.0,0.0,257.72,257.72,0.0,0.0,256.97,256.97,0.0,0.0,257.43,257.43,0.0,0.0
2018-08-19,259.25,259.25,0.0,0.0,260.64,260.64,0.0,0.0,259.25,259.25,0.0,0.0,260.58,260.58,0.0,0.0
2018-08-26,259.59,259.59,0.0,0.0,260.49,260.49,0.0,0.0,258.98,258.98,0.0,0.0,259.85,259.85,0.0,0.0
2018-09-02,260.52,260.52,0.0,0.0,260.65,260.65,0.0,0.0,258.86,258.86,0.0,0.0,258.94,258.94,0.0,0.0
2018-09-09,261.72,261.72,0.0,0.0,262.19,262.19,0.0,0.0,260.64,260.64,0.0,0.0,260.98,260.98,0.0,0.0
2018-09-16,266.68,266.68,0.0,0.0,266.7,266.7,0.0,0.0,265.25,265.25,0.0,0.0,265.42,265.42,0.0,0.0
2018-09-23,266.1,266.1,0.0,0.0,267.15,267.15,0.0,0.0,265.74,265.74,0.0,0.0,266.73,266.73,0.0,0.0
2018-09-30,263.25,263.25,0.0,0.0,265.21,265.21,0.0,0.0,262.08,262.08,0.0,0.0,264.83,264.83,0.0,0.0
2018-10-07,252.87,252.87,0.0,0.0,254.74,254.74,0.0,0.0,252.34,252.34,0.0,0.0,252.34,252.34,0.0,0.0
2018-10-14,255.07,255.07,0.0,0.0,255.44,255.44,0.0,0.0,252.2,252.2,0.0,0.0,253.04,253.04,0.0,0.0
2018-10-21,248.72,248.72,0.0,0.0,250.24,250.24,0.0,0.0,241.05,241.05,0.0,0.0,244.47,244.47,0.0,0.0
2018-10-28,252.84,252.84,0.0,0.0,254.93,254.93,0.0,0.0,252.5,252.5,0.0,0.0,254.48,254.48,0.0,0.0
2018-11-04,259.7,259.7,0.0,0.0,259.92,259.92,0.0,0.0,253.68,253.68,0.0,0.0,254.22,254.22,0.0,0.0
2018-11-11,253.61,253.61,0.0,0.0,253.78,253.78,0.0,0.0,248.84,248.84,0.0,0.0,249.86,249.86,0.0,0.0
2018-11-18,244.87,244.87,0.0,0.0,246.73,246.73,0.0,0.0,244.68,244.68,0.0,0.0,246.39,246.39,0.0,0.0
2018-11-25,260.17,260.17,0.0,0.0,260.3,260.3,0.0,0.0,257.02,257.02,0.0,0.0,258.73,258.73,0.0,0.0
2018-12-02,243.94,243.94,0.0,0.0,245.49,245.49,0.0,0.0,239.25,239.25,0.0,0.0,244.71,244.71,0.0,0.0
2018-12-09,240.04,240.04,0.0,0.0,241.4,241.4,0.0,0.0,235.05,235.05,0.0,0.0,236.43,236.43,0.0,0.0
2018-12-16,222.5,222.5,0.0,0.0,223.31,223.31,0.0,0.0,217.88,217.88,0.0,0.0,218.1,218.1,0.0,0.0
2018-12-23,232.33,232.33,0.0,0.0,233.26,233.26,0.0,0.0,231.05,231.05,0.0,0.0,233.2,233.2,0.0,0.0
2018-12-30,234.84,234.84,0.0,0.0,236.88,236.88,0.0,0.0,232.95,232.95,0.0,0.0,235.36,235.36,0.0,0.0
2019-01-06,237.93,237.93,0.0,0.0,239.65,239.65,0.0,0.0,237.64,237.64,0.0,0.0,238.94,238.94,0.0,0.0
2019-01-13,245.65,245.65,0.0,0.0,247.4,247.4,0.0,0.0,244.51,244.51,0.0,0.0,247.05,247.05,0.0,0.0
2019-01-20,244.73,244.73,0.0,0.0,245.23,245.23,0.0,0.0,243.14,243.14,0.0,0.0,245.1,245.1,0.0,0.0
2019-01-27,250.43,250.43,0.0,0.0,252.35,252.35,0.0,0.0,249.68,249.68,0.0,0.0,252.32,252.32,0.0,0.0
2019-02-03,252.12,252.12,0.0,0.0,252.32,252.32,0.0,0.0,250.35,250.35,0.0,0.0,250.94,250.94,0.0,0.0
2019-02-10,256.17,256.17,0.0,0.0,258.68,258.68,0.0,0.0,256.15,256.15,0.0,0.0,258.65,258.65,0.0,0.0
2019-02-17,261.85,261.85,0.0,0.0,262.36,262.36,0.0,0.0,260.75,260.75,0.0,0.0,260.89,260.89,0.0,0.0
2019-02-24,261.5,261.5,0.0,0.0,261.68,261.68,0.0,0.0,256.2,256.2,0.0,0.0,258.28,258.28,0.0,0.0
2019-03-03,252.85,252.85,0.0,0.0,256.83,256.83,0.0,0.0,252.46,252.46,0.0,0.0,256.76,256.76,0.0,0.0
2019-03-10,257.94,257.94,0.0,0.0,259.12,259.12,0.0,0.0,257.71,257.71,0.0,0.0,258.99,258.99,0.0,0.0
2019-03-17,254.69,254.69,0.0,0.0,255.89,255.89,0.0,0.0,253.57,253.57,0.0,0.0,255.07,255.07,0.0,0.0
2019-03-24,261.23,261.23,0.0,0.0,262.66,262.66,0.0,0.0,260.58,260.58,0.0,0.0,262.39,262.39,0.0,0.0
2019-03-31,262.83,262.83,0.0,0.0,263.4,263.4,0.0,0.0,262.37,262.37,0.0,0.0,263.22,263.22,0.0,0.0
2019-04-07,264.02,264.02,0.0,0.0,264.19,264.19,0.0,0.0,263.15,263.15,0.0,0.0,263.81,263.81,0.0,0.0
2019-04-14,264.6,264.6,0.0,0.0,265.44,265.44,0.0,0.0,264.44,264.44,0.0,0.0,265.07,265.07,0.0,0.0
2019-04-21,265.32,265.32,0.0,0.0,265.91,265.91,0.0,0.0,265.08,265.08,0.0,0.0,265.44,265.44,0.0,0.0
2019-04-28,260.35,260.35,0.0,0.0,264.7,264.7,0.0,0.0,260.08,260.08,0.0,0.0,264.27,264.27,0.0,0.0
2019-05-05,254.67,254.67,0.0,0.0,255.7,255.7,0.0,0.0,252.59,252.59,0.0,0.0,253.47,253.47,0.0,0.0
2019-05-12,256.21,256.21,0.0,0.0,257.41,257.41,0.0,0.0,255.49,255.49,0.0,0.0,256.67,256.67,0.0,0.0
2019-05-19,256.21,256.21,0.0,0.0,256.68,256.68,0.0,0.0,255.02,255.02,0.0,0.0,256.12,256.12,0.0,0.0
2019-05-26,248.34,248.34,0.0,0.0,249.61,249.61,0.0,0.0,247.04,247.04,0.0,0.0,248.5,248.5,0.0,0.0
2019-06-02,261.88,261.88,0.0,0.0,262.5,262.5,0.0,0.0,260.94,260.94,0.0,0.0,260.99,260.99,0.0,0.0
2019-06-09,261.64,261.64,0.0,0.0,262.18,262.18,0.0,0.0,260.97,260.97,0.0,0.0,261.68,261.68,0.0,0.0
2019-06-16,267.33,267.33,0.0,0.0,267.91,267.91,0.0,0.0,267.1,267.1,0.0,0.0,267.17,267.17,0.0,0.0
2019-06-23,268.45,268.45,0.0,0.0,268.75,268.75,0.0,0.0,266.0,266.0,0.0,0.0,266.97,266.97,0.0,0.0
2019-06-30,267.9,267.9,0.0,0.0,268.43,268.43,0.0,0.0,267.47,267.47,0.0,0.0,268.06,268.06,0.0,0.0
2019-07-07,273.55,273.55,0.0,0.0,273.6,273.6,0.0,0.0,272.96,272.96,0.0,0.0,273.6,273.6,0.0,0.0
2019-07-14,271.77,271.77,0.0,0.0,272.16,272.16,0.0,0.0,270.8,270.8,0.0,0.0,271.65,271.65,0.0,0.0
2019-07-21,271.86,271.86,0.0,0.0,272.68,272.68,0.0,0.0,271.69,271.69,0.0,0.0,272.13,272.13,0.0,0.0
2019-07-28,260.99,260.99,0.0,0.0,261.15,261.15,0.0,0.0,255.13,255.13,0.0,0.0,257.1,257.1,0.0,0.0
2019-08-04,261.42,261.42,0.0,0.0,262.17,262.17,0.0,0.0,258.56,258.56,0.0,0.0,259.4,259.4,0.0,0.0
2019-08-11,262.04,262.04,0.0,0.0,262.25,262.25,0.0,0.0,260.82,260.82,0.0,0.0,261.34,261.34,0.0,0.0
2019-08-18,259.0,259.0,0.0,0.0,259.42,259.42,0.0,0.0,257.18,257.18,0.0,0.0,259.1,259.1,0.0,0.0
