Date,Rogers International Commodity Energy Total Return_Open_average,Rogers International Commodity Energy Total Return_Open_max,Rogers International Commodity Energy Total Return_Open_volatility,Rogers International Commodity Energy Total Return_Open_change,Rogers International Commodity Energy Total Return_High_average,Rogers International Commodity Energy Total Return_High_max,Rogers International Commodity Energy Total Return_High_volatility,Rogers International Commodity Energy Total Return_High_change,Rogers International Commodity Energy Total Return_Low_average,Rogers International Commodity Energy Total Return_Low_max,Rogers International Commodity Energy Total Return_Low_volatility,Rogers International Commodity Energy Total Return_Low_change,Rogers International Commodity Energy Total Return_Close_average,Rogers International Commodity Energy Total Return_Close_max,Rogers International Commodity Energy Total Return_Close_volatility,Rogers International Commodity Energy Total Return_Close_change
2016-09-11,2.35,2.35,0.0,0.0,2.372,2.372,0.0,0.0,2.33,2.33,0.0,0.0,2.33,2.33,0.0,0.0
2016-09-18,2.42,2.42,0.0,0.0,2.425,2.425,0.0,0.0,2.41,2.41,0.0,0.0,2.42,2.42,0.0,0.0
2016-09-25,2.5,2.5,0.0,0.0,2.54,2.54,0.0,0.0,2.5,2.5,0.0,0.0,2.53,2.53,0.0,0.0
2016-10-02,2.67,2.67,0.0,0.0,2.67,2.67,0.0,0.0,2.66,2.66,0.0,0.0,2.66,2.66,0.0,0.0
2016-10-09,2.592,2.592,0.0,0.0,2.61,2.61,0.0,0.0,2.59,2.59,0.0,0.0,2.61,2.61,0.0,0.0
2016-10-16,2.583,2.583,0.0,0.0,2.61,2.61,0.0,0.0,2.58,2.58,0.0,0.0,2.61,2.61,0.0,0.0
2016-10-23,2.49,2.49,0.0,0.0,2.49,2.49,0.0,0.0,2.41,2.41,0.0,0.0,2.41,2.41,0.0,0.0
2016-10-30,2.3,2.3,0.0,0.0,2.31,2.31,0.0,0.0,2.27,2.27,0.0,0.0,2.31,2.31,0.0,0.0
2016-11-06,2.22,2.22,0.0,0.0,2.23,2.23,0.0,0.0,2.2,2.2,0.0,0.0,2.23,2.23,0.0,0.0
2016-11-13,2.41,2.41,0.0,0.0,2.449,2.449,0.0,0.0,2.41,2.41,0.0,0.0,2.43,2.43,0.0,0.0
2016-11-20,2.42,2.42,0.0,0.0,2.42,2.42,0.0,0.0,2.42,2.42,0.0,0.0,2.42,2.42,0.0,0.0
2016-11-27,2.66,2.66,0.0,0.0,2.678,2.678,0.0,0.0,2.64,2.64,0.0,0.0,2.656,2.656,0.0,0.0
2016-12-04,2.73,2.73,0.0,0.0,2.733,2.733,0.0,0.0,2.7,2.7,0.0,0.0,2.7089999999999996,2.7089999999999996,0.0,0.0
2016-12-11,2.65,2.65,0.0,0.0,2.659,2.659,0.0,0.0,2.65,2.65,0.0,0.0,2.654,2.654,0.0,0.0
2016-12-18,2.68,2.68,0.0,0.0,2.682,2.682,0.0,0.0,2.68,2.68,0.0,0.0,2.68,2.68,0.0,0.0
2016-12-25,2.721,2.721,0.0,0.0,2.73,2.73,0.0,0.0,2.72,2.72,0.0,0.0,2.72,2.72,0.0,0.0
2017-01-01,2.6260000000000003,2.6260000000000003,0.0,0.0,2.6260000000000003,2.6260000000000003,0.0,0.0,2.6039999999999996,2.6039999999999996,0.0,0.0,2.6039999999999996,2.6039999999999996,0.0,0.0
2017-01-08,2.63,2.63,0.0,0.0,2.642,2.642,0.0,0.0,2.63,2.63,0.0,0.0,2.64,2.64,0.0,0.0
2017-01-15,2.59,2.59,0.0,0.0,2.62,2.62,0.0,0.0,2.59,2.59,0.0,0.0,2.62,2.62,0.0,0.0
2017-01-22,2.58,2.58,0.0,0.0,2.5869999999999997,2.5869999999999997,0.0,0.0,2.58,2.58,0.0,0.0,2.5869999999999997,2.5869999999999997,0.0,0.0
2017-01-29,2.7,2.7,0.0,0.0,2.7,2.7,0.0,0.0,2.5839999999999996,2.5839999999999996,0.0,0.0,2.61,2.61,0.0,0.0
2017-02-05,2.58,2.58,0.0,0.0,2.58,2.58,0.0,0.0,2.56,2.56,0.0,0.0,2.56,2.56,0.0,0.0
2017-02-12,2.553,2.553,0.0,0.0,2.57,2.57,0.0,0.0,2.553,2.553,0.0,0.0,2.56,2.56,0.0,0.0
2017-02-19,2.56,2.56,0.0,0.0,2.58,2.58,0.0,0.0,2.56,2.56,0.0,0.0,2.56,2.56,0.0,0.0
2017-02-26,2.55,2.55,0.0,0.0,2.55,2.55,0.0,0.0,2.54,2.54,0.0,0.0,2.54,2.54,0.0,0.0
2017-03-05,2.3890000000000002,2.3890000000000002,0.0,0.0,2.39,2.39,0.0,0.0,2.38,2.38,0.0,0.0,2.38,2.38,0.0,0.0
2017-03-12,2.37,2.37,0.0,0.0,2.386,2.386,0.0,0.0,2.37,2.37,0.0,0.0,2.38,2.38,0.0,0.0
2017-03-19,2.34,2.34,0.0,0.0,2.35,2.35,0.0,0.0,2.33,2.33,0.0,0.0,2.35,2.35,0.0,0.0
2017-03-26,2.48,2.48,0.0,0.0,2.48,2.48,0.0,0.0,2.441,2.441,0.0,0.0,2.441,2.441,0.0,0.0
2017-04-02,2.56,2.56,0.0,0.0,2.56,2.56,0.0,0.0,2.56,2.56,0.0,0.0,2.56,2.56,0.0,0.0
2017-04-09,2.56,2.56,0.0,0.0,2.56,2.56,0.0,0.0,2.54,2.54,0.0,0.0,2.54,2.54,0.0,0.0
2017-04-16,2.407,2.407,0.0,0.0,2.407,2.407,0.0,0.0,2.381,2.381,0.0,0.0,2.381,2.381,0.0,0.0
2017-04-23,2.37,2.37,0.0,0.0,2.37,2.37,0.0,0.0,2.36,2.36,0.0,0.0,2.36,2.36,0.0,0.0
2017-04-30,2.26,2.26,0.0,0.0,2.2769999999999997,2.2769999999999997,0.0,0.0,2.24,2.24,0.0,0.0,2.265,2.265,0.0,0.0
2017-05-07,2.373,2.373,0.0,0.0,2.373,2.373,0.0,0.0,2.37,2.37,0.0,0.0,2.37,2.37,0.0,0.0
2017-05-14,2.35,2.35,0.0,0.0,2.48,2.48,0.0,0.0,2.35,2.35,0.0,0.0,2.46,2.46,0.0,0.0
2017-05-21,2.372,2.372,0.0,0.0,2.39,2.39,0.0,0.0,2.36,2.36,0.0,0.0,2.39,2.39,0.0,0.0
2017-05-28,2.26,2.26,0.0,0.0,2.26,2.26,0.0,0.0,2.2430000000000003,2.2430000000000003,0.0,0.0,2.25,2.25,0.0,0.0
2017-06-04,2.22,2.22,0.0,0.0,2.22,2.22,0.0,0.0,2.21,2.21,0.0,0.0,2.21,2.21,0.0,0.0
2017-06-11,2.135,2.135,0.0,0.0,2.135,2.135,0.0,0.0,2.135,2.135,0.0,0.0,2.135,2.135,0.0,0.0
2017-06-18,2.09,2.09,0.0,0.0,2.109,2.109,0.0,0.0,2.09,2.09,0.0,0.0,2.09,2.09,0.0,0.0
2017-06-25,2.2319999999999998,2.2319999999999998,0.0,0.0,2.2319999999999998,2.2319999999999998,0.0,0.0,2.23,2.23,0.0,0.0,2.23,2.23,0.0,0.0
2017-07-02,2.11,2.11,0.0,0.0,2.15,2.15,0.0,0.0,2.11,2.11,0.0,0.0,2.13,2.13,0.0,0.0
2017-07-09,2.2030000000000003,2.2030000000000003,0.0,0.0,2.205,2.205,0.0,0.0,2.2,2.2,0.0,0.0,2.205,2.205,0.0,0.0
2017-07-16,2.2,2.2,0.0,0.0,2.209,2.209,0.0,0.0,2.191,2.191,0.0,0.0,2.2,2.2,0.0,0.0
2017-07-23,2.32,2.32,0.0,0.0,2.36,2.36,0.0,0.0,2.32,2.32,0.0,0.0,2.36,2.36,0.0,0.0
2017-07-30,2.329,2.329,0.0,0.0,2.33,2.33,0.0,0.0,2.3,2.3,0.0,0.0,2.32,2.32,0.0,0.0
2017-08-06,2.329,2.329,0.0,0.0,2.329,2.329,0.0,0.0,2.27,2.27,0.0,0.0,2.27,2.27,0.0,0.0
2017-08-13,2.3,2.3,0.0,0.0,2.3,2.3,0.0,0.0,2.28,2.28,0.0,0.0,2.28,2.28,0.0,0.0
2017-08-20,2.28,2.28,0.0,0.0,2.28,2.28,0.0,0.0,2.27,2.27,0.0,0.0,2.27,2.27,0.0,0.0
2017-08-27,2.32,2.32,0.0,0.0,2.34,2.34,0.0,0.0,2.32,2.32,0.0,0.0,2.34,2.34,0.0,0.0
2017-09-03,2.35,2.35,0.0,0.0,2.352,2.352,0.0,0.0,2.35,2.35,0.0,0.0,2.352,2.352,0.0,0.0
2017-09-10,2.4419999999999997,2.4419999999999997,0.0,0.0,2.4419999999999997,2.4419999999999997,0.0,0.0,2.44,2.44,0.0,0.0,2.44,2.44,0.0,0.0
2017-09-17,2.48,2.48,0.0,0.0,2.5,2.5,0.0,0.0,2.48,2.48,0.0,0.0,2.5,2.5,0.0,0.0
2017-09-24,2.424,2.424,0.0,0.0,2.44,2.44,0.0,0.0,2.42,2.42,0.0,0.0,2.43,2.43,0.0,0.0
2017-10-01,2.394,2.394,0.0,0.0,2.396,2.396,0.0,0.0,2.39,2.39,0.0,0.0,2.396,2.396,0.0,0.0
2017-10-08,2.49,2.49,0.0,0.0,2.498,2.498,0.0,0.0,2.49,2.49,0.0,0.0,2.498,2.498,0.0,0.0
2017-10-15,2.51,2.51,0.0,0.0,2.51,2.51,0.0,0.0,2.49,2.49,0.0,0.0,2.49,2.49,0.0,0.0
2017-10-22,2.58,2.58,0.0,0.0,2.58,2.58,0.0,0.0,2.57,2.57,0.0,0.0,2.571,2.571,0.0,0.0
2017-10-29,2.67,2.67,0.0,0.0,2.72,2.72,0.0,0.0,2.67,2.67,0.0,0.0,2.72,2.72,0.0,0.0
2017-11-05,2.71,2.71,0.0,0.0,2.71,2.71,0.0,0.0,2.7,2.7,0.0,0.0,2.7,2.7,0.0,0.0
2017-11-12,2.67,2.67,0.0,0.0,2.67,2.67,0.0,0.0,2.64,2.64,0.0,0.0,2.65,2.65,0.0,0.0
2017-11-19,2.71,2.71,0.0,0.0,2.71,2.71,0.0,0.0,2.69,2.69,0.0,0.0,2.7,2.7,0.0,0.0
2017-11-26,2.66,2.66,0.0,0.0,2.66,2.66,0.0,0.0,2.65,2.65,0.0,0.0,2.655,2.655,0.0,0.0
2017-12-03,2.4,2.4,0.0,0.0,2.685,2.685,0.0,0.0,2.4,2.4,0.0,0.0,2.6830000000000003,2.6830000000000003,0.0,0.0
2017-12-10,2.653,2.653,0.0,0.0,2.653,2.653,0.0,0.0,2.64,2.64,0.0,0.0,2.64,2.64,0.0,0.0
2017-12-17,2.66,2.66,0.0,0.0,2.681,2.681,0.0,0.0,2.66,2.66,0.0,0.0,2.681,2.681,0.0,0.0
2017-12-24,2.7939999999999996,2.7939999999999996,0.0,0.0,2.7939999999999996,2.7939999999999996,0.0,0.0,2.7939999999999996,2.7939999999999996,0.0,0.0,2.7939999999999996,2.7939999999999996,0.0,0.0
2017-12-31,2.801,2.801,0.0,0.0,2.82,2.82,0.0,0.0,2.8,2.8,0.0,0.0,2.82,2.82,0.0,0.0
2018-01-07,2.93,2.93,0.0,0.0,2.93,2.93,0.0,0.0,2.905,2.905,0.0,0.0,2.92,2.92,0.0,0.0
2018-01-14,2.89,2.89,0.0,0.0,2.92,2.92,0.0,0.0,2.89,2.89,0.0,0.0,2.92,2.92,0.0,0.0
2018-01-21,2.99,2.99,0.0,0.0,3.0,3.0,0.0,0.0,2.98,2.98,0.0,0.0,3.0,3.0,0.0,0.0
2018-01-28,2.9,2.9,0.0,0.0,2.91,2.91,0.0,0.0,2.88,2.88,0.0,0.0,2.88,2.88,0.0,0.0
2018-02-04,2.71,2.71,0.0,0.0,2.71,2.71,0.0,0.0,2.69,2.69,0.0,0.0,2.69,2.69,0.0,0.0
2018-02-11,2.7489999999999997,2.7489999999999997,0.0,0.0,2.77,2.77,0.0,0.0,2.7489999999999997,2.7489999999999997,0.0,0.0,2.77,2.77,0.0,0.0
2018-02-18,2.85,2.85,0.0,0.0,2.89,2.89,0.0,0.0,2.85,2.85,0.0,0.0,2.89,2.89,0.0,0.0
2018-02-25,2.78,2.78,0.0,0.0,2.81,2.81,0.0,0.0,2.78,2.78,0.0,0.0,2.81,2.81,0.0,0.0
2018-03-04,2.7969999999999997,2.7969999999999997,0.0,0.0,2.7969999999999997,2.7969999999999997,0.0,0.0,2.7969999999999997,2.7969999999999997,0.0,0.0,2.7969999999999997,2.7969999999999997,0.0,0.0
2018-03-11,2.82,2.82,0.0,0.0,2.82,2.82,0.0,0.0,2.815,2.815,0.0,0.0,2.815,2.815,0.0,0.0
2018-03-18,2.93,2.93,0.0,0.0,2.94,2.94,0.0,0.0,2.93,2.93,0.0,0.0,2.93,2.93,0.0,0.0
2018-03-25,2.9,2.9,0.0,0.0,2.9,2.9,0.0,0.0,2.892,2.892,0.0,0.0,2.892,2.892,0.0,0.0
2018-04-01,1.87,1.87,0.0,0.0,2.875,2.875,0.0,0.0,1.87,1.87,0.0,0.0,2.875,2.875,0.0,0.0
2018-04-08,3.04,3.04,0.0,0.0,3.04,3.04,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0
2018-04-15,3.1,3.1,0.0,0.0,3.12,3.12,0.0,0.0,3.1,3.1,0.0,0.0,3.1010000000000004,3.1010000000000004,0.0,0.0
2018-04-22,3.11,3.11,0.0,0.0,3.11,3.11,0.0,0.0,3.11,3.11,0.0,0.0,3.11,3.11,0.0,0.0
2018-04-29,3.15,3.15,0.0,0.0,3.15,3.15,0.0,0.0,3.15,3.15,0.0,0.0,3.15,3.15,0.0,0.0
2018-05-06,3.23,3.23,0.0,0.0,3.25,3.25,0.0,0.0,3.23,3.23,0.0,0.0,3.25,3.25,0.0,0.0
2018-05-13,3.29,3.29,0.0,0.0,3.29,3.29,0.0,0.0,3.255,3.255,0.0,0.0,3.27,3.27,0.0,0.0
2018-05-20,3.2,3.2,0.0,0.0,3.2,3.2,0.0,0.0,3.16,3.16,0.0,0.0,3.16,3.16,0.0,0.0
2018-05-27,3.11,3.11,0.0,0.0,3.11,3.11,0.0,0.0,3.08,3.08,0.0,0.0,3.08,3.08,0.0,0.0
2018-06-03,3.15,3.15,0.0,0.0,3.16,3.16,0.0,0.0,3.15,3.15,0.0,0.0,3.16,3.16,0.0,0.0
2018-06-10,3.1,3.1,0.0,0.0,3.1,3.1,0.0,0.0,3.1,3.1,0.0,0.0,3.1,3.1,0.0,0.0
2018-06-17,3.13,3.13,0.0,0.0,3.136,3.136,0.0,0.0,3.11,3.11,0.0,0.0,3.11,3.11,0.0,0.0
2018-06-24,3.27,3.27,0.0,0.0,3.28,3.28,0.0,0.0,3.2680000000000002,3.2680000000000002,0.0,0.0,3.2680000000000002,3.2680000000000002,0.0,0.0
2018-07-01,3.26,3.26,0.0,0.0,3.28,3.28,0.0,0.0,3.26,3.26,0.0,0.0,3.28,3.28,0.0,0.0
2018-07-08,3.123,3.123,0.0,0.0,3.123,3.123,0.0,0.0,3.06,3.06,0.0,0.0,3.07,3.07,0.0,0.0
2018-07-15,3.14,3.14,0.0,0.0,3.14,3.14,0.0,0.0,3.1060000000000003,3.1060000000000003,0.0,0.0,3.1060000000000003,3.1060000000000003,0.0,0.0
2018-07-22,3.2,3.2,0.0,0.0,3.227,3.227,0.0,0.0,3.2,3.2,0.0,0.0,3.21,3.21,0.0,0.0
2018-07-29,3.16,3.16,0.0,0.0,3.16,3.16,0.0,0.0,3.145,3.145,0.0,0.0,3.15,3.15,0.0,0.0
2018-08-05,3.1310000000000002,3.1310000000000002,0.0,0.0,3.136,3.136,0.0,0.0,3.1,3.1,0.0,0.0,3.1,3.1,0.0,0.0
2018-08-12,3.1,3.1,0.0,0.0,3.1,3.1,0.0,0.0,3.1,3.1,0.0,0.0,3.1,3.1,0.0,0.0
2018-08-19,3.23,3.23,0.0,0.0,3.23,3.23,0.0,0.0,3.23,3.23,0.0,0.0,3.23,3.23,0.0,0.0
2018-08-26,3.29,3.29,0.0,0.0,3.29,3.29,0.0,0.0,3.28,3.28,0.0,0.0,3.284,3.284,0.0,0.0
2018-09-02,3.177,3.177,0.0,0.0,3.19,3.19,0.0,0.0,3.17,3.17,0.0,0.0,3.19,3.19,0.0,0.0
2018-09-09,3.24,3.24,0.0,0.0,3.264,3.264,0.0,0.0,3.24,3.24,0.0,0.0,3.264,3.264,0.0,0.0
2018-09-16,3.38,3.38,0.0,0.0,3.42,3.42,0.0,0.0,3.38,3.38,0.0,0.0,3.4,3.4,0.0,0.0
2018-09-23,3.49,3.49,0.0,0.0,3.571,3.571,0.0,0.0,3.49,3.49,0.0,0.0,3.571,3.571,0.0,0.0
2018-09-30,3.52,3.52,0.0,0.0,3.537,3.537,0.0,0.0,3.52,3.52,0.0,0.0,3.53,3.53,0.0,0.0
2018-10-07,3.42,3.42,0.0,0.0,3.44,3.44,0.0,0.0,3.42,3.42,0.0,0.0,3.44,3.44,0.0,0.0
2018-10-14,3.34,3.34,0.0,0.0,3.36,3.36,0.0,0.0,3.34,3.34,0.0,0.0,3.36,3.36,0.0,0.0
2018-10-21,3.25,3.25,0.0,0.0,3.27,3.27,0.0,0.0,3.25,3.25,0.0,0.0,3.27,3.27,0.0,0.0
2018-10-28,3.17,3.17,0.0,0.0,3.18,3.18,0.0,0.0,3.16,3.16,0.0,0.0,3.167,3.167,0.0,0.0
2018-11-04,3.11,3.11,0.0,0.0,3.11,3.11,0.0,0.0,3.05,3.05,0.0,0.0,3.05,3.05,0.0,0.0
2018-11-11,3.05,3.05,0.0,0.0,3.12,3.12,0.0,0.0,3.03,3.03,0.0,0.0,3.1,3.1,0.0,0.0
2018-11-18,2.8169999999999997,2.8169999999999997,0.0,0.0,2.84,2.84,0.0,0.0,2.8,2.8,0.0,0.0,2.81,2.81,0.0,0.0
2018-11-25,2.86,2.86,0.0,0.0,2.887,2.887,0.0,0.0,2.85,2.85,0.0,0.0,2.887,2.887,0.0,0.0
2018-12-02,2.86,2.86,0.0,0.0,2.86,2.86,0.0,0.0,2.84,2.84,0.0,0.0,2.84,2.84,0.0,0.0
2018-12-09,2.75,2.75,0.0,0.0,2.75,2.75,0.0,0.0,2.69,2.69,0.0,0.0,2.69,2.69,0.0,0.0
2018-12-16,2.445,2.445,0.0,0.0,2.445,2.445,0.0,0.0,2.445,2.445,0.0,0.0,2.445,2.445,0.0,0.0
2018-12-23,2.43,2.43,0.0,0.0,2.472,2.472,0.0,0.0,2.43,2.43,0.0,0.0,2.46,2.46,0.0,0.0
2018-12-30,2.6,2.6,0.0,0.0,2.61,2.61,0.0,0.0,2.59,2.59,0.0,0.0,2.59,2.59,0.0,0.0
2019-01-06,2.75,2.75,0.0,0.0,2.77,2.77,0.0,0.0,2.72,2.72,0.0,0.0,2.72,2.72,0.0,0.0
2019-01-13,2.79,2.79,0.0,0.0,2.84,2.84,0.0,0.0,2.79,2.79,0.0,0.0,2.835,2.835,0.0,0.0
2019-01-20,2.71,2.71,0.0,0.0,2.71,2.71,0.0,0.0,2.6830000000000003,2.6830000000000003,0.0,0.0,2.6919999999999997,2.6919999999999997,0.0,0.0
2019-01-27,2.75,2.75,0.0,0.0,2.795,2.795,0.0,0.0,2.75,2.75,0.0,0.0,2.795,2.795,0.0,0.0
2019-02-03,2.7310000000000003,2.7310000000000003,0.0,0.0,2.7310000000000003,2.7310000000000003,0.0,0.0,2.73,2.73,0.0,0.0,2.73,2.73,0.0,0.0
2019-02-10,2.89,2.89,0.0,0.0,2.89,2.89,0.0,0.0,2.89,2.89,0.0,0.0,2.89,2.89,0.0,0.0
2019-02-17,2.8789999999999996,2.8789999999999996,0.0,0.0,2.8789999999999996,2.8789999999999996,0.0,0.0,2.87,2.87,0.0,0.0,2.87,2.87,0.0,0.0
2019-02-24,2.92,2.92,0.0,0.0,2.92,2.92,0.0,0.0,2.91,2.91,0.0,0.0,2.92,2.92,0.0,0.0
2019-03-03,2.94,2.94,0.0,0.0,2.94,2.94,0.0,0.0,2.93,2.93,0.0,0.0,2.935,2.935,0.0,0.0
2019-03-10,3.01,3.01,0.0,0.0,3.01,3.01,0.0,0.0,3.0,3.0,0.0,0.0,3.005,3.005,0.0,0.0
2019-03-17,2.975,2.975,0.0,0.0,2.986,2.986,0.0,0.0,2.975,2.975,0.0,0.0,2.98,2.98,0.0,0.0
2019-03-24,3.02,3.02,0.0,0.0,3.06,3.06,0.0,0.0,3.02,3.02,0.0,0.0,3.06,3.06,0.0,0.0
2019-03-31,3.15,3.15,0.0,0.0,3.15,3.15,0.0,0.0,3.15,3.15,0.0,0.0,3.15,3.15,0.0,0.0
2019-04-07,3.12,3.12,0.0,0.0,3.122,3.122,0.0,0.0,3.12,3.12,0.0,0.0,3.122,3.122,0.0,0.0
2019-04-14,3.15,3.15,0.0,0.0,3.21,3.21,0.0,0.0,3.15,3.15,0.0,0.0,3.21,3.21,0.0,0.0
2019-04-21,3.13,3.13,0.0,0.0,3.13,3.13,0.0,0.0,3.13,3.13,0.0,0.0,3.13,3.13,0.0,0.0
2019-04-28,3.11,3.11,0.0,0.0,3.11,3.11,0.0,0.0,3.11,3.11,0.0,0.0,3.11,3.11,0.0,0.0
2019-05-05,3.057,3.057,0.0,0.0,3.057,3.057,0.0,0.0,3.055,3.055,0.0,0.0,3.055,3.055,0.0,0.0
2019-05-12,3.15,3.15,0.0,0.0,3.15,3.15,0.0,0.0,3.141,3.141,0.0,0.0,3.145,3.145,0.0,0.0
2019-05-19,2.98,2.98,0.0,0.0,2.98,2.98,0.0,0.0,2.98,2.98,0.0,0.0,2.98,2.98,0.0,0.0
2019-05-26,2.75,2.75,0.0,0.0,2.75,2.75,0.0,0.0,2.68,2.68,0.0,0.0,2.685,2.685,0.0,0.0
2019-06-02,2.71,2.71,0.0,0.0,2.71,2.71,0.0,0.0,2.71,2.71,0.0,0.0,2.71,2.71,0.0,0.0
2019-06-09,2.7,2.7,0.0,0.0,2.7,2.7,0.0,0.0,2.656,2.656,0.0,0.0,2.66,2.66,0.0,0.0
2019-06-16,2.826,2.826,0.0,0.0,2.845,2.845,0.0,0.0,2.81,2.81,0.0,0.0,2.845,2.845,0.0,0.0
