Date,Xtrackers Short Duration High Yield_Open_average,Xtrackers Short Duration High Yield_Open_max,Xtrackers Short Duration High Yield_Open_min,Xtrackers Short Duration High Yield_Open_volatility,Xtrackers Short Duration High Yield_Open_change,Xtrackers Short Duration High Yield_High_average,Xtrackers Short Duration High Yield_High_max,Xtrackers Short Duration High Yield_High_min,Xtrackers Short Duration High Yield_High_volatility,Xtrackers Short Duration High Yield_High_change,Xtrackers Short Duration High Yield_Low_average,Xtrackers Short Duration High Yield_Low_max,Xtrackers Short Duration High Yield_Low_min,Xtrackers Short Duration High Yield_Low_volatility,Xtrackers Short Duration High Yield_Low_change,Xtrackers Short Duration High Yield_Close_average,Xtrackers Short Duration High Yield_Close_max,Xtrackers Short Duration High Yield_Close_min,Xtrackers Short Duration High Yield_Close_volatility,Xtrackers Short Duration High Yield_Close_change
2018-03-25,49.37,49.37,49.37,0.0,0.0,49.51,49.51,49.51,0.0,0.0,49.37,49.37,49.37,0.0,0.0,49.51,49.51,49.51,0.0,0.0
2018-04-01,49.35,49.35,49.35,0.0,0.0,49.35,49.35,49.35,0.0,0.0,49.27,49.27,49.27,0.0,0.0,49.27,49.27,49.27,0.0,0.0
2018-04-08,49.66,49.66,49.66,0.0,0.0,49.67,49.67,49.67,0.0,0.0,49.66,49.66,49.66,0.0,0.0,49.67,49.67,49.67,0.0,0.0
2018-04-15,49.6,49.6,49.6,0.0,0.0,49.63,49.63,49.63,0.0,0.0,49.57,49.57,49.57,0.0,0.0,49.63,49.63,49.63,0.0,0.0
2018-04-22,49.56,49.56,49.56,0.0,0.0,49.56,49.56,49.56,0.0,0.0,49.52,49.52,49.52,0.0,0.0,49.56,49.56,49.56,0.0,0.0
2018-04-29,49.33,49.33,49.33,0.0,0.0,49.43,49.43,49.43,0.0,0.0,49.33,49.33,49.33,0.0,0.0,49.41,49.41,49.41,0.0,0.0
2018-05-06,49.47,49.47,49.47,0.0,0.0,49.49,49.49,49.49,0.0,0.0,49.46,49.46,49.46,0.0,0.0,49.46,49.46,49.46,0.0,0.0
2018-05-13,49.47,49.47,49.47,0.0,0.0,49.49,49.49,49.49,0.0,0.0,49.47,49.47,49.47,0.0,0.0,49.49,49.49,49.49,0.0,0.0
2018-05-20,49.51,49.51,49.51,0.0,0.0,49.51,49.51,49.51,0.0,0.0,49.46,49.46,49.46,0.0,0.0,49.46,49.46,49.46,0.0,0.0
2018-05-27,49.33,49.33,49.33,0.0,0.0,49.33,49.33,49.33,0.0,0.0,49.32,49.32,49.32,0.0,0.0,49.32,49.32,49.32,0.0,0.0
2018-06-03,49.5,49.5,49.5,0.0,0.0,49.55,49.55,49.55,0.0,0.0,49.5,49.5,49.5,0.0,0.0,49.53,49.53,49.53,0.0,0.0
2018-06-10,49.67,49.67,49.67,0.0,0.0,49.74,49.74,49.74,0.0,0.0,49.67,49.67,49.67,0.0,0.0,49.72,49.72,49.72,0.0,0.0
2018-06-17,49.65,49.65,49.65,0.0,0.0,49.65,49.65,49.65,0.0,0.0,49.65,49.65,49.65,0.0,0.0,49.65,49.65,49.65,0.0,0.0
2018-06-24,49.37,49.37,49.37,0.0,0.0,49.39,49.39,49.39,0.0,0.0,49.33,49.33,49.33,0.0,0.0,49.33,49.33,49.33,0.0,0.0
2018-07-01,49.21,49.21,49.21,0.0,0.0,49.23,49.23,49.23,0.0,0.0,49.21,49.21,49.21,0.0,0.0,49.21,49.21,49.21,0.0,0.0
2018-07-08,49.41,49.41,49.41,0.0,0.0,49.41,49.41,49.41,0.0,0.0,49.4,49.4,49.4,0.0,0.0,49.4,49.4,49.4,0.0,0.0
2018-07-15,49.44,49.44,49.44,0.0,0.0,49.49,49.49,49.49,0.0,0.0,49.44,49.44,49.44,0.0,0.0,49.46,49.46,49.46,0.0,0.0
2018-07-22,49.55,49.55,49.55,0.0,0.0,49.55,49.55,49.55,0.0,0.0,49.55,49.55,49.55,0.0,0.0,49.55,49.55,49.55,0.0,0.0
2018-07-29,49.48,49.48,49.48,0.0,0.0,49.51,49.51,49.51,0.0,0.0,49.48,49.48,49.48,0.0,0.0,49.49,49.49,49.49,0.0,0.0
2018-08-05,49.49,49.49,49.49,0.0,0.0,49.49,49.49,49.49,0.0,0.0,49.45,49.45,49.45,0.0,0.0,49.47,49.47,49.47,0.0,0.0
2018-08-12,49.41,49.41,49.41,0.0,0.0,49.52,49.52,49.52,0.0,0.0,49.41,49.41,49.41,0.0,0.0,49.52,49.52,49.52,0.0,0.0
2018-08-19,49.71,49.71,49.71,0.0,0.0,49.72,49.72,49.72,0.0,0.0,49.71,49.71,49.71,0.0,0.0,49.72,49.72,49.72,0.0,0.0
2018-08-26,49.71,49.71,49.71,0.0,0.0,49.71,49.71,49.71,0.0,0.0,49.7,49.7,49.7,0.0,0.0,49.7,49.7,49.7,0.0,0.0
2018-09-02,49.42,49.42,49.42,0.0,0.0,49.46,49.46,49.46,0.0,0.0,49.37,49.37,49.37,0.0,0.0,49.45,49.45,49.45,0.0,0.0
2018-09-09,49.67,49.67,49.67,0.0,0.0,49.67,49.67,49.67,0.0,0.0,49.63,49.63,49.63,0.0,0.0,49.65,49.65,49.65,0.0,0.0
2018-09-16,49.61,49.61,49.61,0.0,0.0,49.67,49.67,49.67,0.0,0.0,49.6,49.6,49.6,0.0,0.0,49.65,49.65,49.65,0.0,0.0
2018-09-23,49.66,49.66,49.66,0.0,0.0,49.74,49.74,49.74,0.0,0.0,49.66,49.66,49.66,0.0,0.0,49.74,49.74,49.74,0.0,0.0
2018-09-30,49.51,49.51,49.51,0.0,0.0,49.51,49.51,49.51,0.0,0.0,49.39,49.39,49.39,0.0,0.0,49.44,49.44,49.44,0.0,0.0
2018-10-07,49.24,49.24,49.24,0.0,0.0,49.26,49.26,49.26,0.0,0.0,49.11,49.11,49.11,0.0,0.0,49.26,49.26,49.26,0.0,0.0
2018-10-14,49.17,49.17,49.17,0.0,0.0,49.17,49.17,49.17,0.0,0.0,49.11,49.11,49.11,0.0,0.0,49.11,49.11,49.11,0.0,0.0
2018-10-21,48.82,48.82,48.82,0.0,0.0,48.92,48.92,48.92,0.0,0.0,48.77,48.77,48.77,0.0,0.0,48.8,48.8,48.8,0.0,0.0
2018-10-28,48.75,48.75,48.75,0.0,0.0,48.75,48.75,48.75,0.0,0.0,48.63,48.63,48.63,0.0,0.0,48.69,48.69,48.69,0.0,0.0
2018-11-04,48.91,48.91,48.91,0.0,0.0,48.91,48.91,48.91,0.0,0.0,48.76,48.76,48.76,0.0,0.0,48.76,48.76,48.76,0.0,0.0
2018-11-11,48.26,48.26,48.26,0.0,0.0,48.29,48.29,48.29,0.0,0.0,48.24,48.24,48.24,0.0,0.0,48.24,48.24,48.24,0.0,0.0
2018-11-18,48.15,48.15,48.15,0.0,0.0,48.15,48.15,48.15,0.0,0.0,48.15,48.15,48.15,0.0,0.0,48.15,48.15,48.15,0.0,0.0
2018-11-25,48.34,48.34,48.34,0.0,0.0,48.45,48.45,48.45,0.0,0.0,48.34,48.34,48.34,0.0,0.0,48.38,48.38,48.38,0.0,0.0
2018-12-02,48.16,48.16,48.16,0.0,0.0,48.16,48.16,48.16,0.0,0.0,48.06,48.06,48.06,0.0,0.0,48.06,48.06,48.06,0.0,0.0
2018-12-09,48.16,48.16,48.16,0.0,0.0,48.16,48.16,48.16,0.0,0.0,48.06,48.06,48.06,0.0,0.0,48.06,48.06,48.06,0.0,0.0
2018-12-16,46.89,46.89,46.89,0.0,0.0,46.91,46.91,46.91,0.0,0.0,46.7,46.7,46.7,0.0,0.0,46.74,46.74,46.74,0.0,0.0
2018-12-23,47.02,47.02,47.02,0.0,0.0,47.09,47.09,47.09,0.0,0.0,46.97,46.97,46.97,0.0,0.0,47.03,47.03,47.03,0.0,0.0
2018-12-30,47.39,47.39,47.39,0.0,0.0,47.7,47.7,47.7,0.0,0.0,47.38,47.38,47.38,0.0,0.0,47.67,47.67,47.67,0.0,0.0
2019-01-06,48.26,48.26,48.26,0.0,0.0,48.36,48.36,48.36,0.0,0.0,48.26,48.26,48.26,0.0,0.0,48.31,48.31,48.31,0.0,0.0
2019-01-13,48.63,48.63,48.63,0.0,0.0,48.67,48.67,48.67,0.0,0.0,48.58,48.58,48.58,0.0,0.0,48.58,48.58,48.58,0.0,0.0
2019-01-20,48.73,48.73,48.73,0.0,0.0,48.73,48.73,48.73,0.0,0.0,48.63,48.63,48.63,0.0,0.0,48.67,48.67,48.67,0.0,0.0
2019-01-27,48.76,48.76,48.76,0.0,0.0,48.8,48.8,48.8,0.0,0.0,48.65,48.65,48.65,0.0,0.0,48.78,48.78,48.78,0.0,0.0
2019-02-03,48.72,48.72,48.72,0.0,0.0,48.8,48.8,48.8,0.0,0.0,48.64,48.64,48.64,0.0,0.0,48.8,48.8,48.8,0.0,0.0
2019-02-10,48.95,48.95,48.95,0.0,0.0,48.96,48.96,48.96,0.0,0.0,48.93,48.93,48.93,0.0,0.0,48.96,48.96,48.96,0.0,0.0
2019-02-17,49.04,49.04,49.04,0.0,0.0,49.07,49.07,49.07,0.0,0.0,49.04,49.04,49.04,0.0,0.0,49.07,49.07,49.07,0.0,0.0
2019-02-24,49.07,49.07,49.07,0.0,0.0,49.07,49.07,49.07,0.0,0.0,49.07,49.07,49.07,0.0,0.0,49.07,49.07,49.07,0.0,0.0
2019-03-03,48.75,48.75,48.75,0.0,0.0,48.79,48.79,48.79,0.0,0.0,48.75,48.75,48.75,0.0,0.0,48.77,48.77,48.77,0.0,0.0
2019-03-10,49.07,49.07,49.07,0.0,0.0,49.08,49.08,49.08,0.0,0.0,49.06,49.06,49.06,0.0,0.0,49.06,49.06,49.06,0.0,0.0
2019-03-17,49.01,49.01,49.01,0.0,0.0,49.01,49.01,49.01,0.0,0.0,49.01,49.01,49.01,0.0,0.0,49.01,49.01,49.01,0.0,0.0
2019-03-24,49.3,49.3,49.3,0.0,0.0,49.31,49.31,49.31,0.0,0.0,49.3,49.3,49.3,0.0,0.0,49.31,49.31,49.31,0.0,0.0
2019-03-31,49.2,49.2,49.2,0.0,0.0,49.22,49.22,49.22,0.0,0.0,49.17,49.17,49.17,0.0,0.0,49.17,49.17,49.17,0.0,0.0
2019-04-07,49.44,49.44,49.44,0.0,0.0,49.44,49.44,49.44,0.0,0.0,49.38,49.38,49.38,0.0,0.0,49.43,49.43,49.43,0.0,0.0
2019-04-14,49.31,49.31,49.31,0.0,0.0,49.41,49.41,49.41,0.0,0.0,49.29,49.29,49.29,0.0,0.0,49.34,49.34,49.34,0.0,0.0
2019-04-21,49.46,49.46,49.46,0.0,0.0,49.46,49.46,49.46,0.0,0.0,49.34,49.34,49.34,0.0,0.0,49.4,49.4,49.4,0.0,0.0
2019-04-28,49.18,49.18,49.18,0.0,0.0,49.19,49.19,49.19,0.0,0.0,49.13,49.13,49.13,0.0,0.0,49.13,49.13,49.13,0.0,0.0
2019-05-05,48.89,48.89,48.89,0.0,0.0,49.04,49.04,49.04,0.0,0.0,48.89,48.89,48.89,0.0,0.0,49.01,49.01,49.01,0.0,0.0
2019-05-12,48.99,48.99,48.99,0.0,0.0,49.03,49.03,49.03,0.0,0.0,48.97,48.97,48.97,0.0,0.0,48.97,48.97,48.97,0.0,0.0
2019-05-19,48.95,48.95,48.95,0.0,0.0,48.95,48.95,48.95,0.0,0.0,48.87,48.87,48.87,0.0,0.0,48.87,48.87,48.87,0.0,0.0
2019-05-26,48.69,48.69,48.69,0.0,0.0,48.69,48.69,48.69,0.0,0.0,48.63,48.63,48.63,0.0,0.0,48.63,48.63,48.63,0.0,0.0
2019-06-02,48.89,48.89,48.89,0.0,0.0,48.89,48.89,48.89,0.0,0.0,48.85,48.85,48.85,0.0,0.0,48.85,48.85,48.85,0.0,0.0
2019-06-09,48.99,48.99,48.99,0.0,0.0,49.01,49.01,49.01,0.0,0.0,48.97,48.97,48.97,0.0,0.0,48.97,48.97,48.97,0.0,0.0
2019-06-16,49.35,49.35,49.35,0.0,0.0,49.35,49.35,49.35,0.0,0.0,49.35,49.35,49.35,0.0,0.0,49.35,49.35,49.35,0.0,0.0
2019-06-23,49.28,49.28,49.28,0.0,0.0,49.28,49.28,49.28,0.0,0.0,49.28,49.28,49.28,0.0,0.0,49.28,49.28,49.28,0.0,0.0
2019-06-30,49.06,49.06,49.06,0.0,0.0,49.12,49.12,49.12,0.0,0.0,49.06,49.06,49.06,0.0,0.0,49.12,49.12,49.12,0.0,0.0
2019-07-07,49.13,49.13,49.13,0.0,0.0,49.16,49.16,49.16,0.0,0.0,49.04,49.04,49.04,0.0,0.0,49.12,49.12,49.12,0.0,0.0
2019-07-14,49.09,49.09,49.09,0.0,0.0,49.09,49.09,49.09,0.0,0.0,49.03,49.03,49.03,0.0,0.0,49.03,49.03,49.03,0.0,0.0
2019-07-21,49.17,49.17,49.17,0.0,0.0,49.24,49.24,49.24,0.0,0.0,49.16,49.16,49.16,0.0,0.0,49.21,49.21,49.21,0.0,0.0
2019-07-28,48.9,48.9,48.9,0.0,0.0,48.9,48.9,48.9,0.0,0.0,48.9,48.9,48.9,0.0,0.0,48.9,48.9,48.9,0.0,0.0
2019-08-04,48.77,48.77,48.77,0.0,0.0,48.78,48.78,48.78,0.0,0.0,48.69,48.69,48.69,0.0,0.0,48.69,48.69,48.69,0.0,0.0
2019-08-11,48.61,48.61,48.61,0.0,0.0,48.65,48.65,48.65,0.0,0.0,48.61,48.61,48.61,0.0,0.0,48.65,48.65,48.65,0.0,0.0
2019-08-18,48.86,48.86,48.86,0.0,0.0,48.86,48.86,48.86,0.0,0.0,48.77,48.77,48.77,0.0,0.0,48.77,48.77,48.77,0.0,0.0
2019-08-25,49.06,49.06,49.06,0.0,0.0,49.06,49.06,49.06,0.0,0.0,49.04,49.04,49.04,0.0,0.0,49.04,49.04,49.04,0.0,0.0
2019-09-01,48.86,48.86,48.86,0.0,0.0,48.86,48.86,48.86,0.0,0.0,48.86,48.86,48.86,0.0,0.0,48.86,48.86,48.86,0.0,0.0
2019-09-08,48.94,48.94,48.94,0.0,0.0,48.97,48.97,48.97,0.0,0.0,48.94,48.94,48.94,0.0,0.0,48.97,48.97,48.97,0.0,0.0
2019-09-15,49.0,49.0,49.0,0.0,0.0,49.02,49.02,49.02,0.0,0.0,49.0,49.0,49.0,0.0,0.0,49.02,49.02,49.02,0.0,0.0
2019-09-22,48.87,48.87,48.87,0.0,0.0,48.87,48.87,48.87,0.0,0.0,48.87,48.87,48.87,0.0,0.0,48.87,48.87,48.87,0.0,0.0
2019-09-29,48.53,48.53,48.53,0.0,0.0,48.59,48.59,48.59,0.0,0.0,48.53,48.53,48.53,0.0,0.0,48.59,48.59,48.59,0.0,0.0
2019-10-06,48.63,48.63,48.63,0.0,0.0,48.66,48.66,48.66,0.0,0.0,48.63,48.63,48.63,0.0,0.0,48.66,48.66,48.66,0.0,0.0
2019-10-13,48.83,48.83,48.83,0.0,0.0,48.83,48.83,48.83,0.0,0.0,48.81,48.81,48.81,0.0,0.0,48.81,48.81,48.81,0.0,0.0
2019-10-20,48.97,48.97,48.97,0.0,0.0,48.98,48.98,48.98,0.0,0.0,48.91,48.91,48.91,0.0,0.0,48.91,48.91,48.91,0.0,0.0
2019-10-27,48.59,48.59,48.59,0.0,0.0,48.59,48.59,48.59,0.0,0.0,48.59,48.59,48.59,0.0,0.0,48.59,48.59,48.59,0.0,0.0
2019-11-03,48.62,48.62,48.62,0.0,0.0,48.63,48.63,48.63,0.0,0.0,48.62,48.62,48.62,0.0,0.0,48.63,48.63,48.63,0.0,0.0
2019-11-10,48.53,48.53,48.53,0.0,0.0,48.56,48.56,48.56,0.0,0.0,48.53,48.53,48.53,0.0,0.0,48.56,48.56,48.56,0.0,0.0
2019-11-17,48.27,48.27,48.27,0.0,0.0,48.29,48.29,48.29,0.0,0.0,48.26,48.26,48.26,0.0,0.0,48.29,48.29,48.29,0.0,0.0
2019-11-24,48.43,48.43,48.43,0.0,0.0,48.52,48.52,48.52,0.0,0.0,48.43,48.43,48.43,0.0,0.0,48.51,48.51,48.51,0.0,0.0
2019-12-01,48.43,48.43,48.43,0.0,0.0,48.43,48.43,48.43,0.0,0.0,48.34,48.34,48.34,0.0,0.0,48.4,48.4,48.4,0.0,0.0
2019-12-08,48.75,48.75,48.75,0.0,0.0,48.75,48.75,48.75,0.0,0.0,48.69,48.69,48.69,0.0,0.0,48.72,48.72,48.72,0.0,0.0
2019-12-15,48.84,48.84,48.84,0.0,0.0,48.84,48.84,48.84,0.0,0.0,48.72,48.72,48.72,0.0,0.0,48.72,48.72,48.72,0.0,0.0
2019-12-22,48.79,48.79,48.79,0.0,0.0,48.88,48.88,48.88,0.0,0.0,48.78,48.78,48.78,0.0,0.0,48.87,48.87,48.87,0.0,0.0
2019-12-29,48.85,48.85,48.85,0.0,0.0,48.95,48.95,48.95,0.0,0.0,48.85,48.85,48.85,0.0,0.0,48.94,48.94,48.94,0.0,0.0
