Date,DAC_Open_average,DAC_Open_max,DAC_Open_min,DAC_Open_volatility,DAC_Open_change,DAC_High_average,DAC_High_max,DAC_High_min,DAC_High_volatility,DAC_High_change,DAC_Low_average,DAC_Low_max,DAC_Low_min,DAC_Low_volatility,DAC_Low_change,DAC_Close_average,DAC_Close_max,DAC_Close_min,DAC_Close_volatility,DAC_Close_change,DAC_Volume_average,DAC_Volume_max,DAC_Volume_min,DAC_Volume_volatility,DAC_Volume_change
2018-06-24,1.75,2.15,1.55,0.5999999999999999,-0.04999999999999982,1.91,2.15,1.65,0.5,0.25,1.548,1.64,1.5,0.1399999999999999,0.10000000000000009,1.72,1.9,1.55,0.34999999999999987,0.34999999999999987,342351,587915,112823,475092,197495
2018-07-01,2.2625,2.45,2.05,0.40000000000000036,0.40000000000000036,2.385,2.49,2.3,0.1900000000000004,0.15000000000000036,2.0625,2.15,2.0,0.1499999999999999,0.04999999999999982,2.3125,2.4,2.2,0.19999999999999973,0.19999999999999973,411428,553983,245601,308382,29480
2018-07-08,2.32,2.45,2.25,0.20000000000000018,-0.20000000000000018,2.37,2.5,2.3,0.20000000000000018,-0.20000000000000018,2.18,2.4,2.0,0.3999999999999999,-0.3999999999999999,2.296,2.5,2.03,0.4700000000000002,-0.4700000000000002,215398,312055,111132,200923,-66640
2018-07-15,1.77,2.0,1.65,0.3500000000000001,-0.30000000000000004,1.86,2.15,1.75,0.3999999999999999,-0.3999999999999999,1.67,1.75,1.65,0.10000000000000009,-0.10000000000000009,1.74,1.8,1.7,0.10000000000000009,-0.050000000000000044,206901,518781,83417,435364,-435364
2018-07-22,1.7,1.75,1.65,0.10000000000000009,0.050000000000000044,1.75,1.8,1.7,0.10000000000000009,-0.050000000000000044,1.65,1.7,1.6,0.09999999999999987,0.0,1.69,1.75,1.6,0.1499999999999999,-0.1499999999999999,132365,261806,84166,177640,-122493
2018-07-29,1.61,1.65,1.6,0.04999999999999982,0.0,1.67,1.75,1.65,0.10000000000000009,0.10000000000000009,1.55,1.55,1.55,0.0,0.0,1.628,1.7,1.55,0.1499999999999999,0.1499999999999999,109469,229830,45124,184706,-121752
2018-08-05,1.6300000000000001,1.7,1.6,0.09999999999999987,-0.09999999999999987,1.678,1.7,1.65,0.050000000000000044,0.0,1.6,1.6,1.6,0.0,0.0,1.64,1.7,1.6,0.09999999999999987,0.050000000000000044,47554,89813,24480,65333,-37723
2018-08-12,1.54,1.65,1.45,0.19999999999999996,-0.09999999999999987,1.584,1.67,1.55,0.11999999999999988,-0.11999999999999988,1.49,1.55,1.45,0.10000000000000009,-0.050000000000000044,1.52,1.55,1.5,0.050000000000000044,0.0,80601,171561,36813,134748,-134748
2018-08-19,1.52,1.55,1.5,0.050000000000000044,-0.050000000000000044,1.556,1.58,1.55,0.030000000000000027,-0.030000000000000027,1.47,1.5,1.45,0.050000000000000044,0.050000000000000044,1.53,1.55,1.5,0.050000000000000044,0.050000000000000044,59790,145597,19315,126282,-123196
2018-08-26,1.61,1.7,1.55,0.1499999999999999,0.1499999999999999,1.65,1.7,1.6,0.09999999999999987,0.09999999999999987,1.558,1.6,1.5,0.10000000000000009,0.09000000000000008,1.62,1.7,1.55,0.1499999999999999,0.04999999999999982,56222,93418,23840,69578,-6729
2018-09-02,1.6125,1.65,1.55,0.09999999999999987,-0.04999999999999982,1.6375,1.65,1.6,0.04999999999999982,-0.04999999999999982,1.5625,1.6,1.55,0.050000000000000044,0.0,1.6125,1.65,1.6,0.04999999999999982,0.0,84203,137397,23617,113780,-87321
2018-09-09,1.57,1.6,1.55,0.050000000000000044,0.0,1.622,1.65,1.6,0.04999999999999982,-0.04999999999999982,1.524,1.55,1.45,0.10000000000000009,-0.10000000000000009,1.56,1.6,1.5,0.10000000000000009,-0.050000000000000044,52142,88812,19459,69353,34250
2018-09-16,1.55,1.6,1.5,0.10000000000000009,0.050000000000000044,1.58,1.6,1.55,0.050000000000000044,0.050000000000000044,1.49,1.55,1.45,0.10000000000000009,0.050000000000000044,1.55,1.6,1.5,0.10000000000000009,0.050000000000000044,61981,183843,14594,169249,167814
2018-09-23,1.43,1.6,1.2,0.40000000000000013,-0.40000000000000013,1.47,1.65,1.25,0.3999999999999999,-0.3999999999999999,1.312,1.5,1.2,0.30000000000000004,-0.30000000000000004,1.38,1.65,1.2,0.44999999999999996,-0.44999999999999996,328287,895360,73185,822175,-95369
2018-09-30,1.19,1.24,1.16,0.08000000000000007,-0.040000000000000036,1.21,1.25,1.18,0.07000000000000006,-0.07000000000000006,1.128,1.2,1.05,0.1499999999999999,-0.09999999999999987,1.172,1.22,1.14,0.08000000000000007,-0.07000000000000006,86612,132564,43454,89110,-13958
2018-10-07,1.106,1.13,1.09,0.039999999999999813,-0.039999999999999813,1.122,1.14,1.09,0.04999999999999982,-0.04999999999999982,1.078,1.1,1.06,0.040000000000000036,-0.040000000000000036,1.088,1.11,1.06,0.050000000000000044,-0.050000000000000044,55869,90650,33476,57174,27563
2018-10-14,1.12,1.17,1.07,0.09999999999999987,0.07999999999999985,1.156,1.2,1.12,0.07999999999999985,0.010000000000000009,1.082,1.1,1.06,0.040000000000000036,0.010000000000000009,1.1280000000000001,1.2,1.09,0.10999999999999988,0.020000000000000018,55585,71165,29977,41188,-22238
2018-10-21,1.108,1.14,1.07,0.06999999999999984,-0.040000000000000036,1.178,1.29,1.1,0.18999999999999995,-0.18999999999999995,1.07,1.09,1.05,0.040000000000000036,-0.040000000000000036,1.108,1.16,1.07,0.08999999999999986,-0.07999999999999985,130813,340403,55945,284458,-275538
2018-10-28,1.062,1.09,1.02,0.07000000000000006,-0.010000000000000009,1.094,1.14,1.05,0.08999999999999986,-0.030000000000000027,1.016,1.02,1.01,0.010000000000000009,0.0,1.05,1.08,1.02,0.06000000000000005,0.030000000000000027,81360,183364,40474,142890,-17043
2018-11-04,1.086,1.1,1.05,0.050000000000000044,-0.040000000000000036,1.114,1.15,1.09,0.05999999999999983,0.039999999999999813,1.05,1.05,1.05,0.0,0.0,1.098,1.15,1.05,0.09999999999999987,0.039999999999999813,42234,78601,23120,55481,55481
2018-11-11,1.098,1.15,1.05,0.09999999999999987,-0.020000000000000018,1.128,1.19,1.07,0.11999999999999988,0.040000000000000036,1.054,1.12,1.01,0.1100000000000001,0.1100000000000001,1.088,1.15,1.04,0.10999999999999988,0.10999999999999988,63780,105651,13735,91916,22195
2018-11-18,1.1175000000000002,1.15,1.09,0.05999999999999983,-0.029999999999999805,1.1300000000000001,1.17,1.11,0.05999999999999983,-0.04999999999999982,1.06,1.09,1.05,0.040000000000000036,-0.040000000000000036,1.0875000000000001,1.12,1.05,0.07000000000000006,0.0,68266,140575,16860,123715,-51491
2018-11-25,1.112,1.13,1.1,0.029999999999999805,0.029999999999999805,1.124,1.13,1.12,0.009999999999999787,0.0,1.058,1.08,1.03,0.050000000000000044,-0.050000000000000044,1.09,1.11,1.06,0.050000000000000044,-0.050000000000000044,32588,60531,19661,40870,35104
2018-12-02,1.045,1.09,1.01,0.08000000000000007,-0.08000000000000007,1.06,1.09,1.02,0.07000000000000006,-0.07000000000000006,1.0075,1.03,0.97,0.06000000000000005,-0.06000000000000005,1.0175,1.06,0.97,0.09000000000000008,-0.09000000000000008,64483,91776,30443,61333,41863
2018-12-09,0.9,1.01,0.84,0.17000000000000004,-0.13,0.934,1.01,0.88,0.13,-0.13,0.838,0.86,0.82,0.040000000000000036,0.010000000000000009,0.862,0.88,0.84,0.040000000000000036,0.020000000000000018,77815,129054,37715,91339,-11985
2018-12-16,0.864,0.87,0.85,0.020000000000000018,-0.010000000000000009,0.884,0.9,0.87,0.030000000000000027,-0.020000000000000018,0.802,0.85,0.78,0.06999999999999995,-0.04999999999999993,0.842,0.86,0.83,0.030000000000000027,-0.020000000000000018,91948,172213,33771,138442,33970
2018-12-23,0.7150000000000001,0.8,0.6,0.20000000000000007,-0.14,0.7825,0.86,0.71,0.15000000000000002,-0.12,0.64,0.78,0.56,0.21999999999999997,-0.13,0.71,0.84,0.61,0.22999999999999998,-0.15000000000000002,170508,253988,46548,207440,207440
2018-12-30,0.8075,0.9,0.69,0.21000000000000008,0.21000000000000008,0.86,0.92,0.75,0.17000000000000004,0.17000000000000004,0.7675000000000001,0.85,0.67,0.17999999999999994,0.17999999999999994,0.845,0.91,0.75,0.16000000000000003,0.16000000000000003,81352,135268,52920,82348,-82348
2019-01-06,0.9339999999999999,0.95,0.91,0.039999999999999925,0.039999999999999925,0.982,1.0,0.96,0.040000000000000036,0.030000000000000027,0.906,0.94,0.87,0.06999999999999995,-0.020000000000000018,0.948,0.98,0.91,0.06999999999999995,0.04999999999999993,35174,47225,15060,32165,-13462
2019-01-13,0.898,0.94,0.86,0.07999999999999996,-0.04999999999999993,0.9420000000000001,0.98,0.9,0.07999999999999996,-0.04999999999999993,0.86,0.92,0.82,0.10000000000000009,-0.07000000000000006,0.908,0.94,0.88,0.05999999999999994,-0.029999999999999916,19158,31546,3024,28522,13385
2019-01-20,0.875,0.9,0.85,0.050000000000000044,-0.050000000000000044,0.91,0.93,0.89,0.040000000000000036,-0.010000000000000009,0.8525,0.87,0.83,0.040000000000000036,-0.040000000000000036,0.8625,0.88,0.84,0.040000000000000036,-0.040000000000000036,39879,57467,11582,45885,830
2019-01-27,0.87,0.94,0.82,0.12,0.08999999999999997,0.9,0.94,0.86,0.07999999999999996,0.05999999999999994,0.834,0.88,0.8,0.07999999999999996,0.07999999999999996,0.862,0.9,0.83,0.07000000000000006,0.050000000000000044,31521,47961,20039,27922,-20164
2019-02-03,0.89,0.92,0.85,0.07000000000000006,-0.030000000000000027,0.9259999999999999,0.95,0.85,0.09999999999999998,-0.08999999999999997,0.864,0.88,0.83,0.050000000000000044,-0.030000000000000027,0.904,0.95,0.83,0.12,-0.09000000000000008,31555,51660,5491,46169,36189
2019-02-10,0.836,0.86,0.83,0.030000000000000027,0.0,0.884,0.89,0.87,0.020000000000000018,0.010000000000000009,0.832,0.84,0.83,0.010000000000000009,0.0,0.85,0.89,0.83,0.06000000000000005,-0.010000000000000009,53402,89272,17429,71843,41326
2019-02-17,0.8875,0.92,0.87,0.050000000000000044,0.040000000000000036,0.89,0.92,0.87,0.050000000000000044,0.040000000000000036,0.8374999999999999,0.85,0.83,0.020000000000000018,0.010000000000000009,0.8625,0.89,0.85,0.040000000000000036,0.040000000000000036,120542,313858,32277,281581,281581
2019-02-24,0.994,1.1,0.9,0.20000000000000007,0.20000000000000007,1.028,1.1,0.95,0.15000000000000013,0.15000000000000013,0.962,1.02,0.9,0.12,0.12,1.014,1.1,0.95,0.15000000000000013,0.08000000000000007,183653,277543,73559,203984,-184400
2019-03-03,0.962,1.04,0.88,0.16000000000000003,-0.16000000000000003,0.988,1.04,0.94,0.10000000000000009,-0.07000000000000006,0.9,0.97,0.85,0.12,-0.12,0.942,0.98,0.91,0.06999999999999995,-0.05999999999999994,82189,113770,47412,66358,-66358
2019-03-10,0.942,0.97,0.92,0.04999999999999993,-0.029999999999999916,0.96,0.97,0.95,0.020000000000000018,-0.010000000000000009,0.922,0.94,0.91,0.029999999999999916,-0.020000000000000018,0.94,0.97,0.91,0.05999999999999994,-0.05999999999999994,38547,52786,12378,40408,-35881
2019-03-17,0.91,0.92,0.89,0.030000000000000027,-0.010000000000000009,0.932,0.95,0.92,0.029999999999999916,-0.029999999999999916,0.886,0.89,0.87,0.020000000000000018,-0.020000000000000018,0.904,0.92,0.88,0.040000000000000036,-0.010000000000000009,30504,57436,16053,41383,-14634
2019-03-24,0.884,0.91,0.86,0.050000000000000044,-0.020000000000000018,0.912,0.94,0.88,0.05999999999999994,0.020000000000000018,0.854,0.87,0.85,0.020000000000000018,0.0,0.87,0.89,0.85,0.040000000000000036,0.030000000000000027,39036,60106,31463,28643,2168
2019-03-31,0.866,0.89,0.85,0.040000000000000036,-0.020000000000000018,0.882,0.9,0.86,0.040000000000000036,-0.040000000000000036,0.856,0.86,0.84,0.020000000000000018,-0.020000000000000018,0.866,0.87,0.86,0.010000000000000009,-0.010000000000000009,34823,67460,14763,52697,39552
2019-04-07,0.956,1.0,0.86,0.14,0.10999999999999999,0.994,1.01,0.97,0.040000000000000036,-0.030000000000000027,0.9319999999999999,0.96,0.86,0.09999999999999998,0.07000000000000006,0.968,0.99,0.94,0.050000000000000044,-0.040000000000000036,112469,263724,52640,211084,-206693
2019-04-14,0.9325,0.95,0.92,0.029999999999999916,0.0,0.9425,0.95,0.93,0.019999999999999907,0.009999999999999898,0.9025000000000001,0.91,0.9,0.010000000000000009,0.010000000000000009,0.9225,0.94,0.91,0.029999999999999916,0.010000000000000009,32334,40235,25975,14260,-14260
2019-04-21,11.232,12.62,9.24,3.379999999999999,-2.8199999999999985,11.83,12.74,10.64,2.0999999999999996,-1.540000000000001,10.934000000000001,12.6,9.24,3.3599999999999994,-2.799999999999999,11.424,12.68,10.22,2.459999999999999,-1.5600000000000005,7832,12338,4265,8073,417
2019-04-28,11.654,12.32,10.64,1.6799999999999997,-0.8699999999999992,12.076,12.38,11.18,1.200000000000001,-1.0,10.988,11.9,9.78,2.120000000000001,-0.879999999999999,11.488,11.97,10.89,1.08,-0.5599999999999987,10812,30666,2865,27801,4738
2019-05-05,10.628,11.01,10.3,0.7099999999999991,-0.2599999999999998,10.702,11.01,10.4,0.6099999999999994,-0.16999999999999993,10.398,10.7,10.2,0.5,-0.17999999999999972,10.514,10.85,10.2,0.6500000000000004,-0.15000000000000036,4638,7225,1086,6139,-6139
2019-05-12,11.336,13.09,10.7,2.3900000000000006,2.3900000000000006,12.065999999999999,13.79,11.0,2.789999999999999,2.789999999999999,11.178,13.05,10.31,2.74,2.74,11.879999999999999,13.52,10.77,2.75,2.74,11438,18888,3887,15001,11576
2019-05-19,13.468,14.07,12.91,1.1600000000000001,-0.5899999999999999,13.576,14.07,12.91,1.1600000000000001,-0.9399999999999995,13.038,13.66,12.24,1.42,-0.9299999999999997,13.188,13.85,12.24,1.6099999999999994,-1.4699999999999989,4732,7041,2465,4576,-4491
2019-05-26,12.49,12.77,12.22,0.5499999999999989,-0.5499999999999989,12.56,12.77,12.26,0.5099999999999998,-0.5099999999999998,12.163333333333332,12.35,12.03,0.3200000000000003,-0.2400000000000002,12.36,12.55,12.11,0.4400000000000013,-0.3100000000000005,3774,5418,968,4450,-4450
2019-06-02,11.838000000000001,12.47,11.2,1.2700000000000014,-1.1300000000000008,11.858,12.5,11.23,1.2699999999999996,-1.0600000000000005,11.436,12.3,10.96,1.3399999999999999,-0.8900000000000006,11.592,12.3,11.01,1.290000000000001,-1.2699999999999996,3537,6308,806,5502,4225
2019-06-09,10.534,11.26,10.16,1.0999999999999996,-1.0999999999999996,10.69,11.26,10.39,0.8699999999999992,-0.8699999999999992,10.298,10.55,10.16,0.39000000000000057,-0.15000000000000036,10.386,10.58,10.25,0.33000000000000007,-0.22000000000000064,4093,8168,2011,6157,-5454
2019-06-16,9.198,10.26,8.5,1.7599999999999998,-1.5600000000000005,9.459999999999999,10.26,8.95,1.3100000000000005,-1.1999999999999993,8.78,9.76,8.18,1.58,-1.0600000000000005,8.882,9.76,8.52,1.2400000000000002,-1.0600000000000005,10009,12621,5514,7107,4988
2019-06-23,8.116,8.75,7.85,0.9000000000000004,-0.8499999999999996,8.398,8.79,8.09,0.6999999999999993,-0.4800000000000004,7.774,7.9,7.6,0.3000000000000007,0.3000000000000007,7.9799999999999995,8.1,7.82,0.27999999999999936,0.2400000000000002,19030,51520,4425,47095,6234
2019-06-30,8.68,9.1,8.25,0.8499999999999996,0.5500000000000007,8.93,9.25,8.43,0.8200000000000003,0.5500000000000007,8.46,8.72,8.1,0.620000000000001,0.620000000000001,8.717500000000001,9.01,8.32,0.6899999999999995,0.5,10015,17484,6486,10998,2129
2019-07-07,9.252,9.5,8.89,0.6099999999999994,0.4299999999999997,9.586,9.71,9.27,0.4400000000000013,0.2900000000000009,9.232000000000001,9.4,8.89,0.5099999999999998,0.4299999999999997,9.33,9.4,9.08,0.3200000000000003,0.3200000000000003,7224,10894,4894,6000,455
2019-07-14,9.112,9.6,8.12,1.4800000000000004,-1.4400000000000013,9.24,9.67,8.51,1.1600000000000001,-1.1600000000000001,8.72,9.27,8.0,1.2699999999999996,-1.1100000000000012,8.836,9.38,8.06,1.3200000000000003,-0.7400000000000002,7047,14456,2992,11464,-2189
2019-07-21,8.491999999999999,8.68,8.3,0.379999999999999,-0.08000000000000007,8.72,8.94,8.53,0.41000000000000014,0.040000000000000924,8.286,8.42,8.16,0.2599999999999998,0.16000000000000014,8.436,8.61,8.16,0.4499999999999993,0.3699999999999992,4238,5316,1894,3422,1613
2019-07-28,8.433333333333334,8.55,8.3,0.25,-0.25,8.46,8.55,8.33,0.22000000000000064,-0.22000000000000064,8.083333333333334,8.4,7.55,0.8500000000000005,-0.7500000000000009,8.15,8.4,7.75,0.6500000000000004,-0.5500000000000007,6255,12977,1862,11115,9049
2019-08-04,7.38,7.53,7.27,0.2600000000000007,-0.2600000000000007,7.52,7.72,7.38,0.33999999999999986,-0.27000000000000046,7.186,7.3,7.06,0.2400000000000002,-0.07000000000000028,7.272,7.34,7.1,0.2400000000000002,-0.22000000000000064,5156,9573,1233,8340,-2921
2019-08-11,7.032,7.1,6.87,0.22999999999999954,0.0,7.098,7.11,7.09,0.020000000000000462,0.010000000000000675,6.87,7.0,6.65,0.34999999999999964,-0.16999999999999993,6.978,7.1,6.7,0.39999999999999947,-0.07000000000000028,6772,11729,1305,10424,-4125
2019-08-18,7.324,7.56,7.07,0.4899999999999993,0.4899999999999993,7.492,7.6,7.26,0.33999999999999986,0.2999999999999998,7.1499999999999995,7.34,6.89,0.4500000000000002,0.3799999999999999,7.312,7.38,7.24,0.13999999999999968,0.1200000000000001,5987,10487,2238,8249,-3928
2019-08-25,7.166,7.49,7.04,0.4500000000000002,-0.4500000000000002,7.284,7.5,7.1,0.40000000000000036,0.009999999999999787,6.9799999999999995,7.02,6.93,0.08999999999999986,0.04999999999999982,7.05,7.2,6.97,0.23000000000000043,0.23000000000000043,9139,28154,2601,25553,22239
2019-09-01,7.2625,7.43,7.17,0.2599999999999998,0.0600000000000005,7.3625,7.51,7.23,0.27999999999999936,-0.15999999999999925,6.96,7.09,6.65,0.4399999999999995,-0.4399999999999995,7.05,7.21,6.79,0.41999999999999993,-0.41999999999999993,10525,17072,3021,14051,11315
2019-09-08,7.216,8.0,6.68,1.3200000000000003,1.0999999999999996,7.5680000000000005,8.06,7.13,0.9300000000000006,0.9300000000000006,7.114,7.75,6.66,1.0899999999999999,1.0899999999999999,7.4,8.05,6.69,1.3600000000000003,1.3600000000000003,24830,42165,9991,32174,3548
2019-09-15,8.384,8.64,8.1,0.5400000000000009,0.5400000000000009,8.668,9.13,8.31,0.8200000000000003,0.5599999999999987,8.092,8.34,7.9,0.4399999999999995,0.3000000000000007,8.382,8.75,8.12,0.6300000000000008,0.5500000000000007,27643,74520,9469,65051,-6018
2019-09-22,8.81,9.18,8.34,0.8399999999999999,0.379999999999999,9.284,10.03,8.91,1.1199999999999992,0.7099999999999991,8.426,8.8,8.07,0.7300000000000004,-0.6000000000000014,8.626,8.98,8.2,0.7800000000000011,-0.7000000000000011,102872,185621,21857,163764,11733
2019-09-29,8.754,8.92,8.52,0.40000000000000036,0.19000000000000128,8.956,9.0,8.92,0.08000000000000007,-0.08000000000000007,8.56,8.71,8.35,0.3600000000000012,0.3600000000000012,8.81,9.0,8.63,0.3699999999999992,-0.16999999999999993,42238,114706,9399,105307,64545
2019-10-06,9.282,10.7,8.81,1.8899999999999988,1.799999999999999,9.824,11.2,8.98,2.219999999999999,2.1999999999999993,9.07,10.7,8.33,2.369999999999999,2.369999999999999,9.606,11.15,8.71,2.4399999999999995,2.4399999999999995,67741,108304,33896,74408,1577
2019-10-13,12.088,12.6,11.26,1.3399999999999999,1.0999999999999996,12.658,13.12,12.43,0.6899999999999995,0.629999999999999,11.870000000000001,12.23,11.17,1.0600000000000005,1.0600000000000005,12.298,12.48,12.08,0.40000000000000036,0.40000000000000036,30315,43887,20257,23630,12224
2019-10-20,12.113999999999999,12.48,11.69,0.7900000000000009,-0.7900000000000009,12.294,12.55,11.99,0.5600000000000005,-0.5600000000000005,11.56,12.25,11.09,1.1600000000000001,-0.6099999999999994,12.08,12.4,11.7,0.7000000000000011,-0.7000000000000011,25219,64238,10924,53314,5042
2019-10-27,11.296,11.97,10.32,1.6500000000000004,-1.379999999999999,11.526,12.09,10.94,1.1500000000000004,-1.1500000000000004,11.008,11.69,10.27,1.42,-1.42,11.22,11.99,10.68,1.3100000000000005,-1.2400000000000002,19097,34766,8603,26163,24962
2019-11-03,11.832,12.35,10.9,1.4499999999999993,0.9000000000000004,12.344000000000001,12.58,11.96,0.6199999999999992,0.4299999999999997,11.514,12.01,10.9,1.1099999999999994,0.34999999999999964,11.842,12.39,11.32,1.0700000000000003,-0.27999999999999936,30004,46551,10804,35747,-24176
2019-11-10,11.248,11.8,10.75,1.0500000000000007,-0.5199999999999996,11.52,11.91,11.18,0.7300000000000004,0.16999999999999993,10.648,11.03,9.79,1.2400000000000002,0.9600000000000009,11.074,11.67,10.86,0.8100000000000005,0.14000000000000057,19379,25875,12234,13641,3575
