Date,Open,High,Low,Close,Volume,Currency
2018-07-23,423.5,431.66,418.21,430.9,527829,USD
2018-07-24,434.0,436.42,419.41,423.41,555411,USD
2018-07-25,423.8,431.82,422.7,430.64,621671,USD
2018-07-26,414.87,415.0,360.22,384.21,1949208,USD
2018-07-27,390.53,392.0,366.11,369.17,1003721,USD
2018-07-30,365.91,366.34,351.13,356.42,1112634,USD
2018-07-31,358.4,363.96,344.11,354.53,1149641,USD
2018-08-01,353.1,368.5,351.76,363.19,821885,USD
2018-08-02,361.02,373.09,358.0,372.2,780959,USD
2018-08-03,393.72,396.97,371.38,377.11,1019873,USD
2018-08-06,376.16,382.64,374.17,378.56,519024,USD
2018-08-07,378.94,382.28,372.89,376.4,478131,USD
2018-08-08,376.42,380.31,371.21,376.01,440288,USD
2018-08-09,377.0,386.58,377.0,380.75,364022,USD
2018-08-10,379.46,387.79,377.11,377.83,378831,USD
2018-08-13,377.67,383.55,367.68,368.0,379061,USD
2018-08-14,368.42,372.37,361.87,371.25,427089,USD
2018-08-15,367.36,369.73,353.67,363.59,495673,USD
2018-08-16,364.92,369.51,357.44,368.97,455488,USD
2018-08-17,369.16,370.23,354.52,358.82,445566,USD
2018-08-20,358.27,364.44,354.52,362.48,424511,USD
2018-08-21,364.07,369.99,361.96,364.12,402738,USD
2018-08-22,362.11,371.42,362.11,368.38,293352,USD
2018-08-23,368.57,378.92,368.57,376.93,424560,USD
2018-08-24,378.07,384.44,376.6,381.03,426489,USD
2018-08-27,384.0,388.0,378.4,380.65,336108,USD
2018-08-28,381.26,386.88,378.34,385.97,394029,USD
2018-08-29,388.23,402.96,387.95,402.03,641568,USD
2018-08-30,399.89,414.7,399.89,408.58,595080,USD
2018-08-31,406.78,415.86,402.2,406.58,527302,USD
2018-09-04,402.06,413.79,400.01,411.36,474248,USD
2018-09-05,410.7,410.99,383.12,383.83,736689,USD
2018-09-06,385.1,386.44,376.14,383.1,535924,USD
2018-09-07,378.44,388.93,375.29,377.49,379843,USD
2018-09-10,381.27,389.56,378.57,388.58,472605,USD
2018-09-11,388.1,397.64,383.28,397.41,467214,USD
2018-09-12,397.0,398.91,380.39,392.94,485940,USD
2018-09-13,396.18,397.48,388.69,390.94,374789,USD
2018-09-14,392.32,399.12,392.0,395.67,398558,USD
2018-09-17,395.6,399.62,367.71,368.9,643832,USD
2018-09-18,369.06,380.64,368.55,376.56,598008,USD
2018-09-19,377.0,380.53,366.91,376.75,450337,USD
2018-09-20,377.75,382.1,372.19,381.98,481318,USD
2018-09-21,381.33,386.72,380.97,384.88,1565354,USD
2018-09-24,381.03,422.91,378.0,419.61,995678,USD
2018-09-25,420.0,445.69,419.06,441.52,1198599,USD
2018-09-26,443.49,454.0,438.52,444.7,914019,USD
2018-09-27,445.5,451.79,437.1,442.89,621054,USD
2018-09-28,441.29,455.4,441.0,449.75,696383,USD
2018-10-01,452.9,459.75,442.93,444.25,526928,USD
2018-10-02,442.92,442.92,426.39,429.17,843881,USD
2018-10-03,429.59,431.0,418.41,426.42,470167,USD
2018-10-04,424.81,424.97,407.62,416.79,587510,USD
2018-10-05,418.99,430.93,405.48,415.71,565030,USD
2018-10-08,414.17,415.55,388.39,399.01,785224,USD
2018-10-09,397.35,408.87,393.96,395.08,536320,USD
2018-10-10,394.64,396.99,375.61,376.89,866026,USD
2018-10-11,372.0,383.88,363.63,367.54,815546,USD
2018-10-12,381.57,396.19,374.26,384.78,989299,USD
2018-10-15,383.78,387.97,367.24,372.08,674031,USD
2018-10-16,376.28,388.11,374.74,386.88,460620,USD
2018-10-17,391.57,391.57,380.05,389.79,355505,USD
2018-10-18,389.47,389.96,380.05,386.63,462805,USD
2018-10-19,388.41,391.7,360.63,362.42,850471,USD
2018-10-22,363.02,368.69,355.61,366.2,504893,USD
2018-10-23,358.89,373.85,350.25,370.04,492533,USD
2018-10-24,369.48,376.8,352.0,352.71,497901,USD
2018-10-25,352.0,352.0,317.0,333.12,1416172,USD
2018-10-26,320.1,337.52,317.56,330.35,753336,USD
2018-10-29,331.39,339.69,313.4,320.03,730090,USD
2018-10-30,320.15,333.67,315.34,331.22,602824,USD
2018-10-31,338.0,352.45,333.88,341.2,897698,USD
2018-11-01,357.0,378.37,342.0,376.94,1482052,USD
2018-11-02,390.0,399.88,376.12,384.13,765386,USD
2018-11-05,385.85,395.24,379.51,392.91,707496,USD
2018-11-06,392.78,399.58,381.84,389.85,442600,USD
2018-11-07,410.0,427.7,402.0,412.1,818318,USD
2018-11-08,409.8,420.18,404.01,413.85,436239,USD
2018-11-09,413.32,413.32,395.64,405.17,527323,USD
2018-11-12,388.99,388.99,330.01,337.86,1693034,USD
2018-11-13,342.4,351.74,329.3,330.63,784614,USD
2018-11-14,333.3,335.16,309.82,312.56,1169404,USD
2018-11-15,310.58,324.27,301.12,320.78,931334,USD
2018-11-16,318.04,332.15,315.38,319.78,752891,USD
2018-11-19,316.03,316.32,293.73,299.83,966341,USD
2018-11-20,288.92,307.92,280.83,302.29,963799,USD
2018-11-21,306.62,315.14,300.41,301.6,475797,USD
2018-11-23,299.88,305.7,298.25,299.41,224649,USD
2018-11-26,301.4,312.27,295.2,311.15,752131,USD
2018-11-27,309.3,318.52,304.56,313.95,1090199,USD
2018-11-28,316.64,335.99,316.45,335.22,710454,USD
2018-11-29,331.65,335.42,327.0,331.99,533380,USD
2018-11-30,334.36,335.98,329.04,332.68,522937,USD
2018-12-03,339.62,344.99,333.21,343.45,572960,USD
2018-12-04,340.83,343.2,321.9,327.18,587743,USD
2018-12-06,318.0,333.26,310.58,332.98,501107,USD
2018-12-07,331.56,333.0,315.05,317.52,469055,USD
2018-12-10,317.9,326.79,312.46,323.66,447764,USD
2018-12-11,330.0,330.8,322.6,328.13,391830,USD
2018-12-12,335.0,341.09,330.32,330.69,376924,USD
2018-12-13,332.42,338.21,317.26,319.72,444168,USD
2018-12-14,313.63,323.93,312.03,316.19,348568,USD
2018-12-17,312.57,312.57,295.4,298.77,758392,USD
2018-12-18,305.11,306.75,299.14,304.8,552243,USD
2018-12-19,305.0,314.66,290.45,296.14,647346,USD
2018-12-20,296.14,303.21,275.49,284.28,896119,USD
2018-12-21,283.79,294.04,283.31,290.29,1105363,USD
2018-12-24,286.04,286.76,274.02,281.08,340737,USD
2018-12-26,282.0,307.81,282.0,307.44,536619,USD
2018-12-27,302.92,315.91,300.05,315.67,669197,USD
2018-12-28,317.47,324.78,314.0,318.17,489051,USD
2018-12-31,320.3,329.91,320.3,325.04,483727,USD
2019-01-02,315.94,320.71,307.03,309.96,590090,USD
2019-01-03,307.25,311.74,293.66,302.29,665345,USD
2019-01-04,305.31,321.48,304.98,313.44,624313,USD
2019-01-07,313.5,315.5,305.56,314.8,710612,USD
2019-01-08,318.45,323.1,312.22,318.42,570860,USD
2019-01-09,324.74,342.97,322.1,336.4,623971,USD
2019-01-10,334.1,340.87,322.77,335.13,531139,USD
2019-01-11,332.77,334.2,320.52,323.8,545064,USD
2019-01-14,321.9,322.0,314.06,315.25,343558,USD
2019-01-15,316.62,327.57,316.62,325.61,358240,USD
2019-01-16,326.06,332.93,323.29,324.13,476913,USD
2019-01-17,324.06,332.94,324.06,330.32,305591,USD
2019-01-18,335.2,337.16,326.5,333.74,459825,USD
2019-01-22,333.55,339.67,330.85,336.13,669122,USD
2019-01-23,339.14,344.97,332.75,336.98,376092,USD
2019-01-24,337.5,349.34,334.95,348.5,734215,USD
2019-01-25,349.99,353.92,346.46,349.37,415137,USD
2019-01-28,348.9,350.0,333.76,336.9,388755,USD
2019-01-29,338.38,339.55,326.48,330.38,374337,USD
2019-01-30,331.11,339.91,327.38,339.59,414173,USD
2019-01-31,359.54,362.67,342.35,351.07,1073714,USD
2019-02-01,348.79,351.45,340.92,351.08,496624,USD
2019-02-04,349.18,352.44,316.38,330.41,1682200,USD
2019-02-05,334.16,350.49,334.0,344.28,764733,USD
2019-02-06,345.25,350.0,340.01,344.78,435175,USD
2019-02-07,340.26,344.02,335.52,341.61,300581,USD
2019-02-08,338.53,341.52,336.94,341.21,307537,USD
2019-02-11,343.52,356.3,342.55,354.92,526024,USD
2019-02-12,359.48,361.76,353.85,358.08,370315,USD
2019-02-13,357.74,364.15,353.37,361.5,300080,USD
2019-02-14,357.61,361.02,353.95,357.82,254470,USD
2019-02-15,360.0,362.33,357.1,362.06,316491,USD
2019-02-19,361.77,364.31,358.06,359.37,308183,USD
2019-02-20,360.57,362.29,355.26,362.25,368841,USD
2019-02-21,362.02,362.02,356.67,358.36,315775,USD
2019-02-22,359.47,360.88,351.77,352.6,422926,USD
2019-02-25,354.28,357.0,346.17,352.89,368913,USD
2019-02-26,350.72,352.0,337.63,342.87,587235,USD
2019-02-27,339.17,345.0,334.53,336.17,445937,USD
2019-02-28,336.43,339.75,332.42,334.5,420605,USD
2019-03-01,337.2,351.58,336.95,348.06,375293,USD
2019-03-04,348.22,352.87,332.53,338.2,376131,USD
2019-03-05,337.48,337.48,332.4,333.21,359719,USD
2019-03-06,334.23,336.18,317.43,317.85,707605,USD
2019-03-07,317.85,320.39,311.4,317.42,437067,USD
2019-03-08,314.0,314.93,305.37,314.21,400094,USD
2019-03-11,313.13,320.6,310.98,319.2,248959,USD
2019-03-12,319.64,324.24,318.33,323.76,248361,USD
2019-03-13,323.43,329.54,322.24,325.63,249369,USD
2019-03-14,325.39,326.77,322.44,325.61,227755,USD
2019-03-15,326.89,335.02,326.89,333.23,562779,USD
2019-03-18,334.68,336.0,328.67,333.25,465513,USD
2019-03-19,334.6,339.95,330.99,339.36,351809,USD
2019-03-20,337.9,344.69,337.9,339.66,411140,USD
2019-03-21,337.94,348.27,337.1,337.43,529094,USD
2019-03-22,334.24,337.39,322.87,323.21,406068,USD
2019-03-25,321.3,322.14,313.0,313.22,762427,USD
2019-03-26,314.88,316.01,284.62,286.0,1961628,USD
2019-03-27,286.6,289.06,272.17,276.39,1565299,USD
2019-03-28,277.75,286.9,275.0,283.9,926102,USD
2019-03-29,285.14,291.99,284.73,285.59,764126,USD
2019-04-01,290.01,293.44,275.36,277.76,980841,USD
2019-04-02,277.77,284.98,275.53,284.2,550077,USD
2019-04-03,286.86,288.47,283.91,284.94,576154,USD
2019-04-04,284.4,286.91,277.64,282.87,691855,USD
2019-04-05,282.87,288.09,282.13,284.91,549380,USD
2019-04-08,285.4,286.5,278.21,282.95,600518,USD
2019-04-09,281.53,284.41,281.19,281.65,490000,USD
2019-04-10,282.77,282.77,278.24,280.54,591191,USD
2019-04-11,280.18,280.49,270.25,271.89,849873,USD
2019-04-12,272.14,273.0,267.6,270.08,950202,USD
2019-04-15,271.45,276.79,270.68,272.3,884304,USD
2019-04-16,273.95,275.51,264.54,265.95,563041,USD
2019-04-17,267.58,267.86,250.3,251.49,1020074,USD
2019-04-18,252.5,257.07,244.08,256.56,1183125,USD
2019-04-22,255.7,263.79,254.5,260.93,764925,USD
2019-04-23,260.81,263.95,256.16,262.18,738064,USD
2019-04-24,260.06,276.77,258.02,270.83,1113294,USD
2019-04-25,268.9,278.47,265.0,268.13,600162,USD
2019-04-26,268.4,276.96,268.4,274.91,736299,USD
2019-04-29,275.43,277.0,271.95,274.0,805682,USD
2019-04-30,273.01,279.2,272.45,277.41,826375,USD
2019-05-01,279.36,281.75,274.31,277.07,1343428,USD
2019-05-02,232.0,280.0,228.0,264.77,4773067,USD
2019-05-03,265.5,273.35,265.5,271.75,1075946,USD
2019-05-06,265.82,273.14,263.59,268.95,920894,USD
2019-05-07,266.43,268.72,256.74,261.98,1000250,USD
2019-05-08,260.25,263.04,257.02,260.27,739954,USD
2019-05-09,257.0,263.5,252.71,261.94,713084,USD
2019-05-10,260.74,260.74,251.09,258.92,667036,USD
2019-05-13,251.0,254.59,248.73,252.37,778516,USD
2019-05-14,253.67,260.85,252.0,256.69,574747,USD
2019-05-15,254.5,261.38,252.17,259.68,574593,USD
2019-05-16,258.57,268.51,258.53,262.14,1183714,USD
2019-05-17,260.74,262.95,256.0,260.48,596155,USD
2019-05-20,258.18,259.13,252.0,252.58,720542,USD
2019-05-21,253.99,263.9,253.27,260.34,746489,USD
2019-05-22,260.14,266.89,260.14,265.48,653480,USD
2019-05-23,263.5,266.6,259.21,262.64,881756,USD
2019-05-24,262.97,272.79,262.83,270.39,695368,USD
2019-05-28,269.81,276.07,269.36,269.4,834934,USD
2019-05-29,268.93,270.0,260.05,260.37,775905,USD
2019-05-30,261.78,266.76,261.02,266.39,444762,USD
2019-05-31,262.49,264.84,259.49,261.92,514158,USD
2019-06-03,260.76,265.05,257.98,261.43,649173,USD
2019-06-04,264.11,268.95,263.99,267.06,639230,USD
2019-06-05,270.0,271.74,263.97,268.8,786036,USD
2019-06-06,268.48,271.61,265.77,269.19,635585,USD
2019-06-07,270.29,274.59,266.14,267.87,386439,USD
2019-06-10,269.61,275.96,269.2,272.43,1046068,USD
2019-06-11,274.19,279.69,259.33,262.03,703785,USD
2019-06-12,259.99,266.0,252.57,254.54,610020,USD
2019-06-13,253.72,256.98,251.28,255.53,514534,USD
2019-06-14,255.38,256.05,249.52,250.96,469774,USD
2019-06-17,251.64,259.27,250.22,256.15,435778,USD
2019-06-18,258.12,262.67,256.24,256.47,443275,USD
2019-06-19,257.85,258.39,252.57,256.3,468302,USD
2019-06-20,258.04,262.49,253.2,260.33,468913,USD
2019-06-21,260.0,261.45,255.51,256.04,650991,USD
2019-06-24,256.06,259.29,252.5,253.17,535006,USD
2019-06-25,254.0,260.59,253.17,257.06,537133,USD
2019-06-26,256.45,259.82,251.0,251.62,429643,USD
2019-06-27,253.97,257.54,253.0,254.93,318326,USD
2019-06-28,256.63,260.59,253.76,260.49,480851,USD
2019-07-01,263.09,275.0,262.74,265.02,777465,USD
2019-07-02,265.91,268.32,260.35,261.49,358206,USD
2019-07-03,262.16,264.42,260.16,261.33,186442,USD
2019-07-05,260.31,262.66,257.63,261.47,335828,USD
2019-07-08,261.03,262.42,254.83,257.78,356850,USD
2019-07-09,256.11,258.97,253.45,257.3,368198,USD
2019-07-10,257.67,262.15,255.56,255.81,390318,USD
2019-07-11,257.96,266.54,256.01,266.09,452168,USD
2019-07-12,264.5,265.48,257.25,262.69,400128,USD
2019-07-15,263.19,265.66,258.07,260.58,355866,USD
2019-07-16,261.88,261.99,253.4,253.75,378546,USD
2019-07-17,254.34,261.55,254.34,260.06,369400,USD
2019-07-18,259.03,263.4,259.03,262.77,310911,USD
2019-07-19,264.08,266.86,260.31,260.47,255193,USD
2019-07-22,260.7,270.25,260.7,263.97,429269,USD
2019-07-23,265.26,266.66,261.29,264.67,391093,USD
2019-07-24,265.28,276.03,264.7,275.94,470304,USD
2019-07-25,275.23,275.33,269.36,272.21,389483,USD
2019-07-26,274.26,275.11,271.02,272.66,299089,USD
2019-07-29,271.98,276.46,267.59,275.93,378626,USD
2019-07-30,273.87,279.52,273.61,279.23,391377,USD
2019-07-31,280.37,285.77,276.05,278.56,572240,USD
2019-08-01,222.7,224.99,197.81,204.87,4255170,USD
2019-08-02,197.97,204.82,197.01,200.62,1264643,USD
2019-08-05,207.18,212.75,201.49,204.53,1524718,USD
2019-08-06,205.8,209.25,197.05,200.48,794250,USD
2019-08-07,198.95,199.1,189.62,189.93,1110018,USD
2019-08-08,190.23,192.94,181.02,191.7,1309500,USD
2019-08-09,191.3,196.47,189.9,191.0,507534,USD
2019-08-12,188.67,193.41,187.43,191.72,518795,USD
2019-08-13,189.36,198.07,189.32,197.15,665123,USD
2019-08-14,194.03,197.68,189.73,190.13,566105,USD
2019-08-15,190.92,193.15,190.27,192.06,665634,USD
2019-08-16,192.64,194.47,191.84,193.01,488911,USD
2019-08-19,195.0,195.0,190.22,192.31,469561,USD
2019-08-20,192.97,200.43,192.17,192.63,478780,USD
2019-08-21,192.86,197.68,192.86,195.84,439688,USD
2019-08-22,197.3,200.0,194.8,195.44,373989,USD
2019-08-23,194.6,195.65,188.68,189.59,478153,USD
2019-08-26,190.81,193.24,188.05,190.44,358577,USD
2019-08-27,191.46,193.04,188.86,190.06,355181,USD
2019-08-28,189.88,194.22,189.31,191.2,525775,USD
2019-08-29,192.0,194.37,190.0,192.01,409282,USD
2019-08-30,193.5,194.35,191.34,193.07,397103,USD
2019-09-03,192.08,192.47,182.05,183.64,647246,USD
2019-09-04,185.84,186.99,180.0,183.38,458245,USD
2019-09-05,185.07,191.02,182.82,190.25,403144,USD
2019-09-06,191.0,192.38,188.35,189.43,271103,USD
2019-09-09,190.16,190.16,183.08,186.81,429444,USD
2019-09-10,186.0,192.99,185.22,191.82,646952,USD
2019-09-11,191.96,192.98,187.59,191.07,484850,USD
2019-09-12,191.58,193.53,183.9,188.02,506753,USD
2019-09-13,188.18,190.59,186.27,186.41,509537,USD
2019-09-16,185.0,191.66,182.58,190.54,604005,USD
2019-09-17,189.71,191.8,188.33,190.54,345660,USD
2019-09-18,190.06,191.37,187.23,190.67,287782,USD
2019-09-19,191.52,193.65,189.32,192.32,381002,USD
2019-09-20,193.0,196.49,191.68,192.76,1104061,USD
2019-09-23,192.47,192.47,184.75,186.01,704752,USD
2019-09-24,186.02,189.28,181.29,184.35,758508,USD
2019-09-25,186.32,186.77,181.2,185.28,366614,USD
2019-09-26,185.51,185.51,175.74,177.65,631974,USD
2019-09-27,179.31,179.39,174.44,175.89,589637,USD
2019-09-30,175.79,180.43,174.0,177.89,624474,USD
2019-10-01,177.89,180.81,169.85,170.21,699365,USD
2019-10-02,168.63,169.07,163.22,163.39,684929,USD
2019-10-03,162.9,167.04,159.4,167.03,761276,USD
2019-10-04,168.57,170.98,167.98,169.25,473266,USD
2019-10-07,167.02,169.66,164.31,164.43,524905,USD
2019-10-08,163.5,164.38,158.45,159.49,811785,USD
2019-10-09,160.1,161.15,157.47,159.31,792727,USD
2019-10-10,159.12,162.58,155.02,162.34,1108450,USD
2019-10-11,164.1,173.22,163.73,169.64,647077,USD
2019-10-14,169.58,177.5,169.3,176.51,814758,USD
2019-10-15,177.14,179.7,175.64,177.87,608295,USD
2019-10-16,177.27,180.19,175.67,178.67,440447,USD
2019-10-17,179.03,179.1,176.2,176.52,450485,USD
2019-10-18,177.22,178.86,172.43,175.3,416627,USD
2019-10-21,177.03,177.91,175.3,175.97,568907,USD
2019-10-22,176.68,177.53,170.58,170.83,450612,USD
2019-10-23,171.74,184.17,170.62,178.73,765921,USD
2019-10-24,178.86,183.2,177.9,179.96,551844,USD
2019-10-25,180.48,183.7,179.46,182.34,438637,USD
2019-10-28,183.76,186.26,180.36,183.91,528297,USD
2019-10-29,181.32,186.6,180.51,184.95,1017500,USD
2019-10-30,184.07,184.48,177.75,181.77,1031229,USD
2019-10-31,189.16,210.75,187.5,207.58,2406165,USD
2019-11-01,207.5,216.98,203.18,216.79,1059508,USD
2019-11-04,218.08,220.55,214.11,220.42,764745,USD
2019-11-05,220.23,220.46,214.5,217.54,579692,USD
2019-11-06,217.49,217.89,213.25,214.61,566735,USD
2019-11-07,216.07,221.85,215.84,219.13,528071,USD
2019-11-08,218.02,219.99,214.4,219.62,385643,USD
2019-11-11,217.84,221.32,216.91,220.08,490881,USD
2019-11-12,220.4,227.28,218.36,223.54,552824,USD
2019-11-13,221.98,223.73,218.91,220.01,410849,USD
2019-11-14,219.77,222.79,217.75,220.95,294382,USD
2019-11-15,221.82,224.36,220.0,223.23,323870,USD
2019-11-18,216.85,218.95,177.54,178.09,3296904,USD
2019-11-19,179.19,189.09,172.09,184.34,2418396,USD
2019-11-20,184.34,192.01,184.34,185.25,1159906,USD
2019-11-21,185.52,188.0,178.74,186.66,773738,USD
2019-11-22,188.13,190.81,180.88,182.0,804258,USD
2019-11-25,182.0,188.89,181.22,187.57,744637,USD
2019-11-26,187.62,195.04,186.0,194.26,1130423,USD
2019-11-27,194.97,202.87,194.28,196.79,747395,USD
2019-11-29,196.51,200.97,195.17,196.18,371703,USD
2019-12-02,196.27,197.87,189.52,192.22,550141,USD
2019-12-03,190.31,193.1,188.31,191.15,458351,USD
2019-12-04,193.24,194.56,188.65,193.89,421646,USD
2019-12-05,194.04,195.46,188.71,189.07,381702,USD
2019-12-06,191.08,192.1,187.4,189.22,477748,USD
2019-12-09,189.3,189.83,179.54,181.69,764077,USD
