Date,ODA/PSUNO_USD - Value,ODA/PSUNO_USD - Not Found
1997-08-31,532.904761904762,
1997-09-30,550.772727272727,
1997-10-31,591.304347826087,
1997-11-30,652.0,
1997-12-31,630.04347826087,
1998-01-31,629.318181818182,
1998-02-28,637.45,
1998-03-31,661.727272727273,
1998-04-30,687.272727272727,
1998-05-31,747.714285714286,
1998-06-30,717.0,
1998-07-31,701.869565217391,
1998-08-31,658.52380952381,
1998-09-30,651.5,
1998-10-31,643.454545454546,
1998-11-30,639.47619047619,
1998-12-31,607.434782608696,
1999-01-31,570.666666666667,
1999-02-28,481.7,
1999-03-31,454.260869565217,
1999-04-30,475.727272727273,
1999-05-31,491.904761904762,
1999-06-30,462.636363636364,
1999-07-31,436.863636363636,
1999-08-31,460.227272727273,
1999-09-30,464.318181818182,
1999-10-31,437.714285714286,
1999-11-30,431.318181818182,
1999-12-31,430.217391304348,
2000-01-31,428.52380952381,
2000-02-29,405.52380952381,
2000-03-31,406.869565217391,
2000-04-30,436.0,
2000-05-31,412.913043478261,
2000-06-30,373.227272727273,
2000-07-31,353.857142857143,
2000-08-31,352.652173913044,
2000-09-30,354.857142857143,
2000-10-31,338.909090909091,
2000-11-30,332.545454545455,
2000-12-31,356.047619047619,
2001-01-31,346.913043478261,
2001-02-28,349.1,
2001-03-31,379.863636363636,
2001-04-30,372.285714285714,
2001-05-31,379.652173913044,
2001-06-30,412.619047619048,
2001-07-31,453.090909090909,
2001-08-31,465.217391304348,
2001-09-30,430.2,
2001-10-31,440.478260869565,
2001-11-30,576.272727272727,
2001-12-31,627.619047619048,
2002-01-31,567.434782608696,
2002-02-28,563.05,
2002-03-31,546.52380952381,
2002-04-30,545.681818181818,
2002-05-31,525.0,
2002-06-30,556.85,
2002-07-31,596.217391304348,
2002-08-31,639.772727272727,
2002-09-30,631.619047619048,
2002-10-31,635.434782608696,
2002-11-30,732.380952380952,
2002-12-31,729.954545454546,
2003-01-31,659.391304347826,
2003-02-28,640.6,
2003-03-31,647.0,
2003-04-30,667.636363636364,
2003-05-31,678.272727272727,
2003-06-30,634.047619047619,
2003-07-31,577.521739130435,
2003-08-31,552.238095238095,
2003-09-30,617.5,
2003-10-31,705.217391304348,
2003-11-30,708.8,
2003-12-31,711.739130434783,
2004-01-31,720.5,
2004-02-29,755.5,
2004-03-31,756.04347826087,
2004-04-30,706.909090909091,
2004-05-31,638.619047619048,
2004-06-30,583.772727272727,
2004-07-31,688.954545454546,
2004-08-31,727.227272727273,
2004-09-30,766.090909090909,
2004-10-31,752.0,
2004-11-30,824.045454545455,
2004-12-31,893.217391304348,
2005-01-31,1088.66666666667,
2005-02-28,1095.1,
2005-03-31,1164.5652173913,
2005-04-30,1161.28571428571,
2005-05-31,1160.86363636364,
2005-06-30,1152.0,
2005-07-31,1152.0,
2005-08-31,1152.0,
2005-09-30,1152.0,
2005-10-31,1152.0,
2005-11-30,1152.0,
2005-12-31,1152.0,
2006-01-31,1090.90909090909,
2006-02-28,715.3,
2006-03-31,693.869565217391,
2006-04-30,673.25,
2006-05-31,673.0,
2006-06-30,673.0,
2006-07-31,673.0,
2006-08-31,673.0,
2006-09-30,673.0,
2006-10-31,673.0,
2006-11-30,673.0,
2006-12-31,673.0,
2007-01-31,673.0,
2007-02-28,673.0,
2007-03-31,673.0,
2007-04-30,673.0,
2007-05-31,673.0,
2007-06-30,673.0,
2007-07-31,673.0,
2007-08-31,673.0,
2007-09-30,673.0,
2007-10-31,673.0,
2007-11-30,673.0,
2007-12-31,673.0,
2008-01-31,673.0,
2008-02-29,673.0,
2008-03-31,1303.09523809524,
2008-04-30,2177.36363636364,
2008-05-31,2214.54545454545,
2008-06-30,2300.19047619048,
2008-07-31,2267.73913043478,
2008-08-31,2060.23809523809,
2008-09-30,1948.81818181818,
2008-10-31,1724.39130434783,
2008-11-30,1624.4,
2008-12-31,1357.0,
2009-01-31,1211.36363636364,
2009-02-28,1038.1,
2009-03-31,831.409090909091,
2009-04-30,929.045454545455,
2009-05-31,1043.80952380952,
2009-06-30,1115.54545454545,
2009-07-31,1021.86956521739,
2009-08-31,1078.90476190476,
2009-09-30,1021.40909090909,
2009-10-31,1005.22727272727,
2009-11-30,1070.42857142857,
2009-12-31,1132.91304347826,
2010-01-31,1113.6190476190477,
2010-02-28,1091.4,
2010-03-31,1105.2173913043478,
2010-04-30,1132.7727272727273,
2010-05-31,1102.5238095238096,
2010-06-30,1090.3181818181818,
2010-07-31,1094.7727272727273,
2010-08-31,1140.0454545454545,
2010-09-30,1195.1818181818182,
2010-10-31,1304.142857142857,
2010-11-30,1395.7727272727273,
2010-12-31,1466.2608695652175,
2011-01-31,1528.952380952381,
2011-02-28,1591.5,
2011-03-31,1576.9565217391305,
2011-04-30,1691.7619047619048,
2011-05-31,1701.1818181818182,
2011-06-30,1700.8636363636363,
2011-07-31,1676.4285714285713,
2011-08-31,1666.0434782608695,
2011-09-30,1672.7727272727273,
2011-10-31,1565.1904761904761,
2011-11-30,1554.7727272727273,
2011-12-31,1535.6363636363637,
2012-01-31,1553.409090909091,
2012-02-29,1441.0,
2012-03-31,1441.0,
2012-04-30,1441.0,
2012-05-31,1441.0,
2012-06-30,1441.0,
2012-07-31,1505.5447916666672,
2012-08-31,1549.8581521739147,
2012-09-30,1582.8484375,
2012-10-31,1483.1596920289844,
2012-11-30,1483.029166666667,
2012-12-31,1510.9056547619036,
2013-01-31,1506.7847826086959,
2013-02-28,1512.5996874999996,
2013-03-31,1462.014583333333,
2013-04-30,1439.226041666667,
2013-05-31,1466.974547101449,
2013-06-30,1472.0715625000007,
2013-07-31,1375.4762681159427,
2013-08-31,1152.3906249999995,
2013-09-30,1158.375297619049,
2013-10-31,1187.128170289854,
2013-11-30,1192.39890873016,
2013-12-31,1169.1750000000002,
2014-01-31,1110.1182065217392,
2014-02-28,1137.0390624999995,
2014-03-31,1152.0852182539677,
2014-04-30,1125.0989583333326,
2014-05-31,1127.2822916666664,
2014-06-30,1112.0574404761908,
2014-07-31,1061.8238224637682,
2014-08-31,992.5459325396829,
2014-09-30,983.0458333333337,
2014-10-31,1044.725,
2014-11-30,1068.891770833334,
2014-12-31,1049.0323369565203,
2015-01-31,1004.1968749999993,
2015-02-28,960.5165625000005,
2015-03-31,957.2552083333338,
2015-04-30,1002.0135416666672,
2015-05-31,1081.893650793652,
2015-06-30,1102.85625,
2015-07-31,1069.2637681159429,
2015-08-31,980.2516865079366,
2015-09-30,981.681250000001,
2015-10-31,1059.0531250000024,
2015-11-30,1045.0109126984134,
2015-12-31,1022.1441123188418,
2016-01-31,1020.1365079365098,
2016-02-29,1039.5785714285757,
2016-03-31,1013.9210144927574,
2016-04-30,1028.427976190476,
2016-05-31,1040.221874999999,
2016-06-30,1017.2968750000001,
2016-07-31,975.1052579365089,
2016-08-31,981.9423007246385,
2016-09-30,989.0500000000011,
2016-10-31,998.4071428571435,
2016-11-30,1000.4852083333343,
2016-12-31,1012.2479166666672,
2017-01-31,980.8625000000014,
2017-02-28,966.9710416666682,
2017-03-31,936.7805253623201,
2017-04-30,939.952291666668,
2017-05-31,949.8330615942044,
2017-06-30,936.2406250000015,
2017-07-31,951.9463293650809,
2017-08-31,967.845561594204,
2017-09-30,971.8172619047635,
2017-10-31,945.2468750000018,
2017-11-30,948.5218750000012,
2017-12-31,940.3668650793667,
2018-01-31,935.475271739132,
2018-02-28,951.9606250000012,
2018-03-31,946.6114583333346,
2018-04-30,957.9504960317472,
2018-05-31,938.9994565217406,
2018-06-30,911.6326388888906,
2018-07-31,932.1468750000017,
2018-08-31,889.1387681159435,
2018-09-30,857.5451041666681,
2018-10-31,855.7242753623201,
2018-11-30,818.0677083333346,
2018-12-31,814.4223214285723,
2019-01-31,827.5307971014498,
2019-02-28,847.2195175438604,
2019-03-31,840.8692460317467,
2019-04-30,840.7197916666674,
2019-05-31,871.5178442028995,
2019-06-30,885.7646875000012,
2019-07-31,913.1554347826099,
2019-08-31,908.676041666668,
2019-09-30,904.0559523809532,
2019-10-31,884.9619565217396,
2019-11-30,912.6333333333341,
2019-12-31,965.0333333333342,
2020-01-31,1000.2158514492759,
2020-02-29,913.6840625000011,
