Date,Open,High,Low,Close,Volume,Currency
2016-04-12,249.5,251.8,243.63,247.82,5763208,USD
2016-04-13,248.51,255.5,247.33,254.53,4925595,USD
2016-04-14,253.0,256.84,251.05,251.86,4132185,USD
2016-04-15,251.31,254.6,249.12,254.51,3752366,USD
2016-04-18,252.23,258.31,251.66,253.88,4271362,USD
2016-04-19,253.12,254.37,241.25,247.37,6357526,USD
2016-04-20,246.26,253.66,241.5,249.97,5194051,USD
2016-04-21,248.99,250.9,246.91,248.29,2783059,USD
2016-04-22,248.89,254.0,245.71,253.75,3786327,USD
2016-04-25,253.01,257.38,250.76,251.82,3670348,USD
2016-04-26,252.05,255.73,249.39,253.74,3223839,USD
2016-04-27,252.75,255.0,249.4,251.47,3205808,USD
2016-04-28,249.85,253.43,247.44,247.71,2518990,USD
2016-04-29,248.14,248.43,237.81,240.76,5413787,USD
2016-05-02,241.5,243.19,234.82,241.8,3843935,USD
2016-05-03,237.36,238.91,231.62,232.32,4302222,USD
2016-05-04,230.29,234.46,220.4,222.56,8700459,USD
2016-05-05,228.46,228.64,209.79,211.53,11254827,USD
2016-05-06,210.87,216.37,208.11,214.93,5685237,USD
2016-05-09,215.72,216.15,206.8,208.92,4776383,USD
2016-05-10,207.55,209.47,205.0,208.69,4070617,USD
2016-05-11,207.59,215.48,206.05,208.96,5161864,USD
2016-05-12,211.44,211.67,203.66,207.28,3650475,USD
2016-05-13,207.78,211.2,206.7,207.61,2822781,USD
2016-05-16,208.15,213.15,207.92,208.29,2949396,USD
2016-05-17,209.05,209.82,204.02,204.66,2843597,USD
2016-05-18,209.15,215.31,207.75,211.17,5617519,USD
2016-05-19,213.62,216.79,207.3,215.21,6866321,USD
2016-05-20,216.99,220.55,216.35,220.28,9007076,USD
2016-05-23,219.87,222.6,215.86,216.22,5102479,USD
2016-05-24,216.6,218.74,215.18,217.91,3013843,USD
2016-05-25,217.91,221.36,216.51,219.58,3132615,USD
2016-05-26,220.5,225.26,219.05,225.12,4072424,USD
2016-05-27,224.99,225.93,220.75,223.04,3650272,USD
2016-05-31,223.04,224.75,221.5,223.23,2789002,USD
2016-06-01,221.48,222.4,216.89,219.56,2982695,USD
2016-06-02,219.59,219.91,217.11,218.96,2032832,USD
2016-06-03,220.0,221.94,218.01,218.99,2228970,USD
2016-06-06,218.0,220.9,215.45,220.68,2249508,USD
2016-06-07,222.24,234.44,221.52,232.34,6213573,USD
2016-06-08,233.8,240.84,232.6,235.52,5971995,USD
2016-06-09,234.98,235.33,227.06,229.36,4492075,USD
2016-06-10,227.39,227.97,218.42,218.79,6026603,USD
2016-06-13,219.5,225.77,217.66,217.87,4193022,USD
2016-06-14,218.88,222.2,212.53,214.96,3580167,USD
2016-06-15,216.95,221.9,215.13,217.7,2908522,USD
2016-06-16,217.42,218.04,213.5,217.93,2440259,USD
2016-06-17,217.81,219.99,214.5,215.47,3112620,USD
2016-06-20,219.5,223.75,218.23,219.7,3555471,USD
2016-06-21,220.68,222.57,218.81,219.61,4529005,USD
2016-06-22,199.47,205.95,195.75,196.66,23742414,USD
2016-06-23,195.69,197.55,192.13,196.4,10130748,USD
2016-06-24,190.05,195.12,189.73,193.15,7026516,USD
2016-06-27,190.86,198.81,187.87,198.55,7220323,USD
2016-06-28,201.89,204.05,199.41,201.79,6212422,USD
2016-06-29,205.13,211.78,203.0,210.19,5994908,USD
2016-06-30,212.97,213.5,209.02,212.28,4843111,USD
2016-07-01,206.14,218.24,206.0,216.5,5399951,USD
2016-07-05,209.73,214.54,208.0,213.98,5175345,USD
2016-07-06,210.0,215.23,209.0,214.44,4919855,USD
2016-07-07,213.1,218.12,213.01,215.94,3612022,USD
2016-07-08,217.8,219.81,214.5,216.78,4074785,USD
2016-07-11,219.96,226.78,219.51,224.78,5429823,USD
2016-07-12,224.1,227.5,223.22,224.65,4576165,USD
2016-07-13,225.5,225.59,220.29,222.53,3567062,USD
2016-07-14,223.12,224.94,221.05,221.53,2675834,USD
2016-07-15,222.52,222.75,219.64,220.4,2234247,USD
2016-07-18,219.64,227.09,218.3,226.25,3412055,USD
2016-07-19,225.0,229.1,224.75,225.26,3115065,USD
2016-07-20,226.47,229.8,225.0,228.36,2568498,USD
2016-07-21,226.0,227.85,219.1,220.5,4428651,USD
2016-07-22,221.99,224.5,218.88,222.27,2579692,USD
2016-07-25,222.27,231.39,221.37,230.01,4490683,USD
2016-07-26,227.69,230.0,225.3,229.51,3430042,USD
2016-07-27,229.34,233.36,226.92,228.49,2889007,USD
2016-07-28,227.95,230.76,226.6,230.61,2419059,USD
2016-07-29,230.7,235.28,230.24,234.79,3070813,USD
2016-08-01,235.5,236.63,229.38,230.01,4016284,USD
2016-08-02,229.37,229.87,221.4,227.2,3934432,USD
2016-08-03,227.37,229.7,224.21,225.79,3887759,USD
2016-08-04,225.69,230.86,222.05,230.61,4146997,USD
2016-08-05,230.0,232.0,227.4,230.03,3205215,USD
2016-08-08,228.0,229.6,226.09,226.16,2263584,USD
2016-08-09,226.82,231.54,226.65,229.08,2207833,USD
2016-08-10,228.24,229.87,224.62,225.65,2338301,USD
2016-08-11,226.17,227.57,223.41,224.91,1880936,USD
2016-08-12,225.41,226.65,224.04,225.61,1813540,USD
2016-08-15,226.02,229.5,224.93,225.59,2034328,USD
2016-08-16,225.49,227.19,223.41,223.61,2267147,USD
2016-08-17,224.33,224.83,222.8,223.24,1787127,USD
2016-08-18,223.82,225.66,222.29,223.51,1714467,USD
2016-08-19,223.54,225.17,222.53,225.0,1659530,USD
2016-08-22,224.17,225.11,222.68,222.93,2065493,USD
2016-08-23,224.32,228.49,222.8,224.84,4784418,USD
2016-08-24,227.05,227.15,222.22,222.62,2570693,USD
2016-08-25,223.11,223.8,220.77,220.96,1762519,USD
2016-08-26,222.14,222.85,218.82,219.99,2238992,USD
2016-08-29,220.15,220.4,215.0,215.2,3266334,USD
2016-08-30,216.11,216.11,210.52,211.34,3168862,USD
2016-08-31,210.43,212.6,208.65,212.01,3276548,USD
2016-09-01,209.01,211.1,200.5,200.77,7943138,USD
2016-09-02,202.33,203.2,196.2,197.78,5977413,USD
2016-09-06,199.02,203.25,199.0,202.83,4390572,USD
2016-09-07,205.5,206.5,200.71,201.71,3640923,USD
2016-09-08,199.55,199.89,196.36,197.36,3377946,USD
2016-09-09,199.09,199.92,193.7,194.47,3756992,USD
2016-09-12,195.0,201.37,194.1,198.3,3715161,USD
2016-09-13,197.06,198.49,193.45,196.05,3589379,USD
2016-09-14,195.75,197.92,194.86,196.41,2259231,USD
2016-09-15,196.49,202.52,196.4,200.42,3085115,USD
2016-09-16,200.42,205.7,199.0,205.4,3107808,USD
2016-09-19,207.0,209.43,205.0,206.34,2299498,USD
2016-09-20,206.85,207.75,203.91,204.64,2410488,USD
2016-09-21,206.37,207.0,201.56,205.22,2633503,USD
2016-09-22,206.4,207.28,203.0,206.43,2382902,USD
2016-09-23,205.99,210.18,205.67,207.45,2905229,USD
2016-09-26,206.5,211.0,206.5,208.99,2394358,USD
2016-09-27,209.65,209.98,204.61,205.81,3373180,USD
2016-09-28,207.51,208.25,205.26,206.27,2088374,USD
2016-09-29,205.6,207.33,200.58,200.7,2727029,USD
2016-09-30,202.21,204.98,199.55,204.03,2586273,USD
2016-10-03,212.3,215.67,208.25,213.7,5999892,USD
2016-10-04,213.1,213.32,208.82,211.41,3541481,USD
2016-10-05,212.24,213.15,208.12,208.46,1877534,USD
2016-10-06,202.46,204.21,200.21,201.0,4703402,USD
2016-10-07,201.0,201.32,195.8,196.61,3493018,USD
2016-10-10,201.35,204.14,199.66,200.95,3316297,USD
2016-10-11,201.85,202.2,198.31,200.1,2328422,USD
2016-10-12,200.95,203.88,200.42,201.51,1970689,USD
2016-10-13,200.5,200.9,197.05,200.24,2495413,USD
2016-10-14,200.66,201.43,196.3,196.51,4269850,USD
2016-10-17,197.05,198.39,192.0,193.96,4554080,USD
2016-10-18,195.99,199.47,193.26,199.1,5680475,USD
2016-10-19,199.74,206.66,198.06,203.56,6991183,USD
2016-10-20,202.12,203.0,197.05,199.1,5072877,USD
2016-10-21,198.6,201.57,197.41,200.09,2943402,USD
2016-10-24,201.0,203.95,200.25,202.76,2751562,USD
2016-10-25,202.9,204.69,201.2,202.34,2445014,USD
2016-10-26,201.0,203.19,200.1,202.24,5632841,USD
2016-10-27,211.34,213.7,201.65,204.01,13093744,USD
2016-10-28,204.0,205.32,199.83,199.97,4280141,USD
2016-10-31,202.49,202.49,195.81,197.73,4692273,USD
2016-11-01,198.04,198.5,188.1,190.79,7060036,USD
2016-11-02,190.05,192.7,187.5,188.02,4253382,USD
2016-11-03,189.0,191.47,187.04,187.42,2653023,USD
2016-11-04,189.0,193.46,185.96,190.56,5146043,USD
2016-11-07,193.59,194.29,190.05,193.21,3870112,USD
2016-11-08,193.79,197.49,191.26,194.94,3267580,USD
2016-11-09,186.88,192.0,183.95,190.06,8173065,USD
2016-11-10,191.05,191.61,180.42,185.35,6750341,USD
2016-11-11,184.24,188.88,183.0,188.56,3988504,USD
2016-11-14,188.0,188.25,178.19,181.45,6552205,USD
2016-11-15,182.78,186.43,182.05,183.77,3902018,USD
2016-11-16,182.65,184.73,181.21,183.93,3434437,USD
2016-11-17,183.49,189.49,182.11,188.66,4887067,USD
2016-11-18,190.65,193.0,185.0,185.02,5210347,USD
2016-11-21,185.04,188.89,184.41,184.52,4361043,USD
2016-11-22,185.84,191.47,183.71,191.17,5603361,USD
2016-11-23,190.61,195.64,189.0,193.14,4891893,USD
2016-11-25,193.64,197.24,193.64,196.65,2366098,USD
2016-11-28,195.48,199.35,194.55,196.12,4529182,USD
2016-11-29,195.56,196.73,189.5,189.57,4439256,USD
2016-11-30,191.0,191.89,187.5,189.4,3547104,USD
2016-12-01,188.25,188.53,181.0,181.88,5126401,USD
2016-12-02,182.88,184.88,180.0,181.47,4042324,USD
2016-12-05,182.51,188.89,182.51,186.8,4072239,USD
2016-12-06,185.52,186.58,182.68,185.85,3391622,USD
2016-12-07,186.15,193.4,185.0,193.15,5461851,USD
2016-12-08,192.05,192.5,189.54,192.29,3194148,USD
2016-12-09,190.87,193.84,190.81,192.18,2722505,USD
2016-12-12,192.8,194.42,191.04,192.43,2438876,USD
2016-12-13,193.18,201.28,193.0,198.15,6823884,USD
2016-12-14,198.74,203.0,196.76,198.69,4150927,USD
2016-12-15,198.41,200.74,197.39,197.58,3219567,USD
2016-12-16,198.08,202.59,197.6,202.49,3796889,USD
2016-12-19,202.49,204.45,199.84,202.73,3488071,USD
2016-12-20,203.05,209.0,202.5,208.79,4689071,USD
2016-12-21,208.45,212.23,207.41,207.7,5207622,USD
2016-12-22,208.22,209.99,206.5,208.45,3111108,USD
2016-12-23,208.0,213.45,207.71,213.34,4670464,USD
2016-12-27,214.88,222.25,214.42,219.53,5915732,USD
2016-12-28,221.53,223.8,217.2,219.74,3782456,USD
2016-12-29,218.56,219.2,214.12,214.68,4044968,USD
2016-12-30,216.3,217.5,211.68,213.69,4642620,USD
2017-01-03,214.86,220.33,210.96,216.99,5923254,USD
2017-01-04,214.75,228.0,214.31,226.99,11213471,USD
2017-01-05,226.42,227.48,221.95,226.75,5911695,USD
2017-01-06,226.93,230.31,225.45,229.01,5527893,USD
2017-01-09,228.97,231.92,228.0,231.28,3979484,USD
2017-01-10,232.0,232.0,226.89,229.87,3659955,USD
2017-01-11,229.07,229.98,226.68,229.73,3650825,USD
2017-01-12,229.06,230.7,225.58,229.59,3790229,USD
2017-01-13,230.0,237.85,229.59,237.75,6092960,USD
2017-01-17,236.7,239.96,234.37,235.58,4617522,USD
2017-01-18,236.65,239.71,235.58,238.36,3768967,USD
2017-01-19,247.25,248.68,240.75,243.76,7732303,USD
2017-01-20,245.46,246.0,243.01,244.73,4204275,USD
2017-01-23,245.85,250.89,245.5,248.92,6262938,USD
2017-01-24,250.0,254.8,249.65,254.61,4965451,USD
2017-01-25,257.31,258.46,251.8,254.47,5146361,USD
2017-01-26,254.29,255.74,250.75,252.51,3152123,USD
2017-01-27,251.38,253.0,248.52,252.95,3166336,USD
2017-01-30,252.53,255.29,247.1,250.63,3801074,USD
2017-01-31,249.24,255.89,247.7,251.93,4116104,USD
2017-02-01,253.05,253.2,249.05,249.24,3958829,USD
2017-02-02,248.34,252.42,247.71,251.55,2499775,USD
2017-02-03,251.91,252.18,249.68,251.33,2186723,USD
2017-02-06,251.0,257.82,250.63,257.77,3562517,USD
2017-02-07,258.19,260.0,256.42,257.48,4244775,USD
2017-02-08,257.35,263.36,256.2,262.08,3933014,USD
2017-02-09,266.25,271.18,266.15,269.2,7820222,USD
2017-02-10,269.79,270.95,266.11,269.23,3619739,USD
2017-02-13,270.74,280.79,270.51,280.6,7029605,USD
2017-02-14,279.03,287.39,278.61,280.98,7345224,USD
2017-02-15,280.0,282.24,276.44,279.76,4947856,USD
2017-02-16,277.6,280.0,268.5,268.95,7077322,USD
2017-02-17,265.8,272.89,264.15,272.23,6257149,USD
2017-02-21,275.45,281.4,274.01,277.39,5676747,USD
2017-02-22,280.31,283.45,272.6,273.51,8754975,USD
2017-02-23,264.0,264.66,255.56,255.99,14915249,USD
2017-02-24,252.66,258.25,250.2,257.0,8171626,USD
2017-02-27,248.17,248.36,242.01,246.23,11460810,USD
2017-02-28,244.19,251.0,243.9,249.99,6078145,USD
2017-03-01,254.18,254.85,249.11,250.02,4809488,USD
2017-03-02,249.71,253.28,248.27,250.48,3351833,USD
2017-03-03,250.74,251.9,249.0,251.57,2929234,USD
2017-03-06,247.91,251.7,247.51,251.21,3355500,USD
2017-03-07,251.92,253.89,248.32,248.59,3459470,USD
2017-03-08,247.0,250.07,245.32,246.87,3728649,USD
2017-03-09,247.63,248.66,243.0,244.9,3879293,USD
2017-03-10,246.21,246.5,243.0,243.69,3066272,USD
2017-03-13,244.82,246.85,242.78,246.17,3022625,USD
2017-03-14,246.11,258.12,246.02,258.0,7598446,USD
2017-03-15,257.0,261.0,254.27,255.73,5330806,USD
2017-03-16,262.4,265.75,259.06,262.05,7132153,USD
2017-03-17,264.0,265.33,261.2,261.5,6497496,USD
2017-03-20,260.6,264.55,258.82,261.92,3614294,USD
2017-03-21,262.83,264.8,250.24,250.68,6908554,USD
2017-03-22,251.56,255.07,250.51,255.01,4059297,USD
2017-03-23,255.39,257.67,253.3,254.78,3320245,USD
2017-03-24,255.7,263.89,255.01,263.16,5647253,USD
2017-03-27,260.6,270.57,259.75,270.22,6230795,USD
2017-03-28,277.02,280.68,275.0,277.45,7987604,USD
2017-03-29,278.34,279.6,275.54,277.38,3676157,USD
2017-03-30,278.04,282.0,277.21,277.92,4148426,USD
2017-03-31,278.73,279.68,276.32,278.3,3294640,USD
2017-04-03,286.9,299.0,284.58,298.52,13888618,USD
2017-04-04,296.89,304.81,294.53,303.7,10134556,USD
2017-04-05,302.04,304.88,294.2,295.0,7880938,USD
2017-04-06,296.88,301.94,294.1,298.7,5520588,USD
2017-04-07,297.5,302.69,297.15,302.54,4579613,USD
2017-04-10,309.15,313.73,308.71,312.39,7664458,USD
2017-04-11,313.38,313.47,305.5,308.71,5724577,USD
2017-04-12,306.34,308.45,296.32,296.84,6050682,USD
2017-04-13,296.7,307.39,295.3,304.0,9284634,USD
2017-04-17,302.7,304.0,298.68,301.44,4138736,USD
2017-04-18,299.7,300.84,297.9,300.25,3035698,USD
2017-04-19,302.46,306.62,302.11,305.52,3898024,USD
2017-04-20,306.51,309.15,300.23,302.51,6149352,USD
2017-04-21,302.0,306.4,300.42,305.6,4509756,USD
2017-04-24,309.22,310.55,306.02,308.03,5083505,USD
2017-04-25,308.0,313.98,305.86,313.79,6737708,USD
2017-04-26,312.37,314.5,309.0,310.17,4695044,USD
2017-04-27,311.69,313.09,307.5,308.63,3468569,USD
2017-04-28,309.83,314.8,308.0,314.07,4505478,USD
2017-05-01,314.88,327.25,314.81,322.83,8829565,USD
2017-05-02,324.0,327.66,316.56,318.89,5382777,USD
2017-05-03,317.67,321.53,310.45,311.02,7133365,USD
2017-05-04,307.44,307.77,290.76,295.46,14152008,USD
2017-05-05,298.0,308.55,296.8,308.35,8177347,USD
2017-05-08,310.9,313.79,305.82,307.19,7006471,USD
2017-05-09,309.38,321.99,309.1,321.26,9676537,USD
2017-05-10,321.56,325.5,318.12,325.22,5741607,USD
2017-05-11,323.4,326.0,319.6,323.1,4753819,USD
2017-05-12,325.48,327.0,321.53,324.81,4121612,USD
2017-05-15,318.38,320.2,312.53,315.88,7622004,USD
2017-05-16,317.59,320.06,315.14,317.01,4152484,USD
2017-05-17,314.39,314.63,305.5,306.11,6711940,USD
2017-05-18,307.0,313.94,305.31,313.06,5653801,USD
2017-05-19,315.5,316.5,310.2,310.83,4687572,USD
2017-05-22,312.8,314.37,306.8,310.35,4329178,USD
2017-05-23,310.46,310.73,303.48,303.86,4318354,USD
2017-05-24,306.51,311.0,305.4,310.22,5041692,USD
2017-05-25,311.02,316.97,307.81,316.83,5013963,USD
2017-05-26,317.28,325.49,316.31,325.14,7802199,USD
2017-05-30,326.0,336.28,325.76,335.1,7782916,USD
2017-05-31,337.69,342.89,335.16,341.01,9963444,USD
2017-06-01,344.0,344.88,337.29,340.37,7607996,USD
2017-06-02,339.77,342.88,335.93,339.85,5590239,USD
2017-06-05,338.5,348.44,334.21,347.32,6784368,USD
2017-06-06,344.7,359.49,339.97,352.85,11086798,USD
2017-06-07,356.34,360.5,355.14,359.65,9397959,USD
2017-06-08,363.75,371.9,360.22,370.0,9061496,USD
2017-06-09,374.42,376.87,354.8,357.32,17261436,USD
2017-06-12,357.99,364.5,350.62,359.01,10517660,USD
2017-06-13,367.62,376.0,366.61,375.95,11807920,USD
2017-06-14,381.08,384.25,376.31,380.66,12818429,USD
2017-06-15,372.5,375.46,366.49,375.34,10426469,USD
2017-06-16,377.98,378.01,370.1,371.4,6730973,USD
2017-06-19,375.0,376.7,367.8,369.8,6549332,USD
2017-06-20,376.67,378.88,369.73,372.24,7438701,USD
2017-06-21,374.35,376.99,368.02,376.4,4923210,USD
2017-06-22,377.99,385.0,373.57,382.61,7529778,USD
2017-06-23,382.45,386.99,379.35,383.45,6445758,USD
2017-06-26,386.69,386.95,373.1,377.49,6604099,USD
2017-06-27,376.4,376.4,362.02,362.37,6996399,USD
2017-06-28,366.68,371.74,362.52,371.24,6302463,USD
2017-06-29,370.61,371.0,354.1,360.75,8221038,USD
2017-06-30,363.71,366.77,359.62,361.61,5848521,USD
2017-07-03,370.24,371.35,351.5,352.62,6305401,USD
2017-07-05,347.2,347.24,326.33,327.09,17046700,USD
2017-07-06,317.26,320.79,306.3,308.83,19324496,USD
2017-07-07,313.5,317.0,307.38,313.22,14176915,USD
2017-07-10,312.9,317.94,303.13,316.05,13820889,USD
2017-07-11,316.0,327.28,314.3,327.22,11559402,USD
2017-07-12,330.4,333.1,324.5,329.52,10346127,USD
2017-07-13,330.11,331.6,319.97,323.41,8594466,USD
2017-07-14,323.19,328.42,321.22,327.78,5625211,USD
2017-07-17,325.54,327.1,313.45,319.57,9876912,USD
2017-07-18,317.5,329.13,315.66,328.24,6373720,USD
2017-07-19,328.23,331.65,323.22,325.26,6357014,USD
2017-07-20,326.9,330.22,324.2,329.92,5166188,USD
2017-07-21,329.46,331.26,325.8,328.4,4901606,USD
2017-07-24,330.24,343.4,330.01,342.52,8637082,USD
2017-07-25,345.0,345.6,334.15,339.6,6989197,USD
2017-07-26,340.36,345.5,338.12,343.85,4820790,USD
2017-07-27,346.0,347.5,326.29,334.46,8302405,USD
2017-07-28,336.89,339.6,332.51,335.07,4880414,USD
2017-07-31,335.5,341.49,321.04,323.47,8535136,USD
2017-08-01,323.0,324.45,316.13,319.57,8303102,USD
2017-08-02,318.94,327.12,311.22,325.89,13091462,USD
2017-08-03,345.33,350.0,343.15,347.09,13535033,USD
2017-08-04,347.0,357.27,343.3,356.91,9268909,USD
2017-08-07,357.35,359.48,352.75,355.17,6324480,USD
2017-08-08,357.53,368.58,357.4,365.22,7449837,USD
2017-08-09,361.0,370.0,358.95,363.53,6892096,USD
2017-08-10,361.6,366.65,354.66,355.4,7092858,USD
2017-08-11,356.97,361.26,353.62,357.87,4365783,USD
2017-08-14,364.63,367.66,362.6,363.8,4519186,USD
2017-08-15,365.2,365.49,359.37,362.33,3085088,USD
2017-08-16,363.0,366.5,362.52,362.91,3413773,USD
2017-08-17,361.21,363.3,351.59,351.92,5027660,USD
2017-08-18,352.91,354.0,345.8,347.46,5408183,USD
2017-08-21,345.82,345.82,331.85,337.86,6495424,USD
2017-08-22,341.13,342.24,337.37,341.35,4321966,USD
2017-08-23,338.99,353.49,338.3,352.77,4954504,USD
2017-08-24,352.52,356.66,349.74,352.93,4584687,USD
2017-08-25,354.24,355.69,347.3,348.05,3483956,USD
2017-08-28,347.28,347.35,339.72,345.66,3763956,USD
2017-08-29,339.48,349.05,338.75,347.36,4073675,USD
2017-08-30,349.67,353.47,347.0,353.18,3412943,USD
2017-08-31,353.55,358.44,352.82,355.9,4072795,USD
2017-09-01,356.12,357.59,353.69,355.4,3049546,USD
2017-09-05,353.8,355.49,345.89,349.59,3848382,USD
2017-09-06,349.5,350.98,341.56,344.53,4091351,USD
2017-09-07,345.98,352.48,343.45,350.61,4239213,USD
2017-09-08,348.99,349.78,342.3,343.4,3263508,USD
2017-09-11,351.35,363.71,350.0,363.69,7667055,USD
2017-09-12,364.49,368.76,360.4,362.75,5972907,USD
2017-09-13,363.82,368.07,359.59,366.23,4185231,USD
2017-09-14,364.33,377.96,362.63,377.64,7202524,USD
2017-09-15,374.51,380.0,372.7,379.81,5420496,USD
2017-09-18,380.25,389.61,377.68,385.0,7187980,USD
2017-09-19,380.0,382.39,373.57,375.1,6451886,USD
2017-09-20,373.0,378.25,371.07,373.91,4919052,USD
2017-09-21,374.9,376.83,364.51,366.48,4618190,USD
2017-09-22,366.49,369.9,350.88,351.09,8159418,USD
2017-09-25,353.15,357.47,342.88,344.99,7605946,USD
2017-09-26,350.93,351.24,340.9,345.25,7156274,USD
2017-09-27,349.9,351.49,340.5,340.97,6060330,USD
2017-09-28,339.88,342.75,335.4,339.6,5319617,USD
2017-09-29,341.86,344.68,338.6,341.1,5107082,USD
2017-10-02,342.52,343.7,335.51,341.53,5286774,USD
2017-10-03,335.9,348.55,331.28,348.14,10153596,USD
2017-10-04,351.25,358.62,349.6,355.01,8163543,USD
2017-10-05,356.0,357.44,351.35,355.33,4171675,USD
2017-10-06,353.1,360.1,352.25,356.88,4297474,USD
2017-10-09,349.65,351.75,342.67,342.94,7493654,USD
2017-10-10,346.8,355.63,345.53,355.59,6978495,USD
2017-10-11,353.89,357.6,351.15,354.6,4500831,USD
2017-10-12,352.95,359.78,352.64,355.68,4087048,USD
2017-10-13,356.98,358.49,353.68,355.57,3540533,USD
2017-10-16,353.76,354.48,347.16,350.6,5375486,USD
2017-10-17,350.91,356.22,350.07,355.75,3293345,USD
2017-10-18,355.97,363.0,354.13,359.65,4939074,USD
2017-10-19,355.56,357.15,348.2,351.81,5061843,USD
2017-10-20,352.69,354.55,344.34,345.1,4930395,USD
2017-10-23,349.88,349.95,336.25,337.02,5747346,USD
2017-10-24,338.8,342.8,336.16,337.34,4491672,USD
2017-10-25,336.7,337.5,323.56,325.84,8594073,USD
2017-10-26,327.78,330.23,323.2,326.17,5023500,USD
2017-10-27,319.75,324.59,316.66,320.87,6979704,USD
2017-10-30,319.18,323.78,317.25,320.08,4254378,USD
2017-10-31,320.23,331.95,320.18,331.53,5672347,USD
2017-11-01,332.25,332.61,320.26,321.08,8457336,USD
2017-11-02,300.13,308.69,292.63,299.26,19791416,USD
