Date,Open,High,Low,Close,Volume,Currency
2016-05-12,732.0,735.37,724.27,728.07,1354717,USD
2016-05-13,726.62,731.29,723.51,724.83,1262161,USD
2016-05-16,724.32,732.68,720.0,730.3,1126862,USD
2016-05-17,731.06,735.85,718.0,720.19,1670176,USD
2016-05-18,718.5,725.57,715.02,721.78,1626800,USD
2016-05-19,718.3,720.5,710.3,715.31,1529910,USD
2016-05-20,716.46,727.7,715.01,721.71,1739895,USD
2016-05-23,719.98,723.5,716.94,717.25,1240826,USD
2016-05-24,719.85,734.2,719.64,733.03,1894161,USD
2016-05-25,735.0,739.89,732.6,738.1,1616624,USD
2016-05-26,736.0,741.1,733.0,736.93,1360119,USD
2016-05-27,737.51,747.91,737.01,747.6,1740130,USD
2016-05-31,748.76,753.48,745.57,748.85,2124248,USD
2016-06-01,748.47,751.37,744.34,748.46,1039847,USD
2016-06-02,746.1,747.3,737.0,744.27,1695824,USD
2016-06-03,741.49,741.49,733.91,735.86,1230376,USD
2016-06-06,738.5,738.5,728.29,730.06,1499648,USD
2016-06-07,733.27,736.71,730.8,731.09,1215741,USD
2016-06-08,739.5,743.81,735.76,742.93,1615727,USD
2016-06-09,737.07,743.93,736.5,742.52,958963,USD
2016-06-10,735.95,739.64,730.51,733.19,1452456,USD
2016-06-13,729.82,739.0,729.82,731.88,1167736,USD
2016-06-14,729.31,736.0,726.5,733.25,1329176,USD
2016-06-15,734.92,737.15,731.31,732.19,1161701,USD
2016-06-16,727.96,730.39,715.54,724.25,2250083,USD
2016-06-17,721.39,721.39,701.12,704.25,4113085,USD
2016-06-20,710.31,715.87,705.41,706.13,2282725,USD
2016-06-21,710.05,715.38,704.66,708.88,1515918,USD
2016-06-22,714.05,714.21,705.88,710.47,1452884,USD
2016-06-23,710.55,714.88,700.25,714.87,2125028,USD
2016-06-24,690.17,705.0,684.91,685.2,4771780,USD
2016-06-27,682.49,683.33,672.66,681.14,2919486,USD
2016-06-28,691.37,692.74,684.85,691.26,1912280,USD
2016-06-29,694.26,699.5,692.68,695.19,2156218,USD
2016-06-30,697.65,703.77,694.9,703.53,2112513,USD
2016-07-01,705.1,712.53,703.73,710.25,1549160,USD
2016-07-05,705.01,708.12,699.13,704.89,1422028,USD
2016-07-06,699.84,713.0,699.0,708.97,1445126,USD
2016-07-07,710.11,710.17,700.67,707.26,1058698,USD
2016-07-08,710.56,717.9,708.11,717.78,1497323,USD
2016-07-11,719.42,728.93,718.87,727.2,1441113,USD
2016-07-12,731.92,735.6,727.5,732.51,1328680,USD
2016-07-13,735.52,735.52,729.02,729.48,1021827,USD
2016-07-14,733.94,736.14,730.59,735.8,1070351,USD
2016-07-15,741.0,741.0,734.64,735.63,1617087,USD
2016-07-18,737.91,755.14,736.51,753.2,1934900,USD
2016-07-19,749.87,756.59,748.49,753.41,1521795,USD
2016-07-20,754.05,760.64,754.05,757.08,1125117,USD
2016-07-21,757.0,758.15,751.52,754.41,953053,USD
2016-07-22,757.32,759.45,752.65,759.28,1046024,USD
2016-07-25,757.68,759.82,754.07,757.52,1073310,USD
2016-07-26,757.52,759.26,752.75,757.65,1189573,USD
2016-07-27,758.97,764.45,755.93,761.97,1608589,USD
2016-07-28,768.84,768.97,759.09,765.84,3673221,USD
2016-07-29,797.71,803.94,790.0,791.34,5090527,USD
2016-08-01,786.67,807.49,785.04,800.94,3029658,USD
2016-08-02,797.33,802.32,794.53,800.12,1996354,USD
2016-08-03,796.47,799.54,793.02,798.92,1461025,USD
2016-08-04,798.24,800.2,793.92,797.25,1076031,USD
2016-08-05,800.11,807.22,797.81,806.93,1807271,USD
2016-08-08,806.0,807.6,801.69,805.23,1221609,USD
2016-08-09,804.49,813.33,804.06,807.48,1607685,USD
2016-08-10,807.05,810.88,806.49,808.49,918514,USD
2016-08-11,810.47,813.88,806.0,808.2,1282274,USD
2016-08-12,805.09,807.19,803.64,807.05,897283,USD
2016-08-15,807.21,811.36,804.03,805.96,930074,USD
2016-08-16,803.5,804.26,797.0,801.19,1057897,USD
2016-08-17,800.0,805.63,796.3,805.42,1066070,USD
2016-08-18,805.36,808.0,801.63,802.75,865160,USD
2016-08-19,799.79,801.23,796.88,799.65,1120763,USD
2016-08-22,798.51,799.3,794.33,796.95,853365,USD
2016-08-23,800.48,801.0,795.99,796.59,917513,USD
2016-08-24,796.86,798.46,790.76,793.6,1284437,USD
2016-08-25,792.0,794.72,787.23,791.3,1202680,USD
2016-08-26,792.49,799.4,789.41,793.22,1248881,USD
2016-08-29,793.05,798.52,790.32,795.82,773698,USD
2016-08-30,792.88,798.0,789.47,791.92,1167413,USD
2016-08-31,789.6,791.57,787.2,789.85,1071420,USD
2016-09-01,791.98,792.89,786.33,791.4,1303460,USD
2016-09-02,795.27,797.1,793.26,796.87,1349896,USD
2016-09-06,798.39,810.89,795.43,808.02,1989537,USD
2016-09-07,807.93,810.6,803.72,807.99,1145724,USD
2016-09-08,805.22,808.42,801.01,802.84,1177660,USD
2016-09-09,798.77,801.75,788.05,788.48,1887633,USD
2016-09-12,784.52,800.17,783.5,798.82,1863737,USD
2016-09-13,794.01,795.79,784.33,788.72,1809044,USD
2016-09-14,787.53,796.33,787.53,790.46,1313912,USD
2016-09-15,790.01,803.64,788.66,801.23,1566360,USD
2016-09-16,799.02,799.02,793.62,797.97,2130571,USD
2016-09-19,801.11,803.99,793.56,795.39,1149522,USD
2016-09-20,800.0,802.75,798.26,799.78,1050041,USD
2016-09-21,801.26,805.91,796.03,805.03,1348476,USD
2016-09-22,810.0,819.06,807.71,815.95,1759290,USD
2016-09-23,815.14,817.0,812.73,814.96,1411673,USD
2016-09-26,809.82,810.08,800.45,802.65,1472732,USD
2016-09-27,801.83,813.49,801.83,810.73,1367271,USD
2016-09-28,804.08,810.25,802.78,810.06,1470280,USD
2016-09-29,807.23,813.91,800.86,802.64,1349974,USD
2016-09-30,803.6,808.09,801.5,804.06,1660201,USD
2016-10-03,802.55,803.54,796.23,800.38,1489212,USD
2016-10-04,805.0,806.5,799.67,802.79,1258706,USD
2016-10-05,806.0,808.5,800.71,801.23,1213820,USD
2016-10-06,804.08,806.95,800.51,803.08,1099909,USD
2016-10-07,805.93,805.94,796.82,800.71,1163899,USD
2016-10-10,803.93,817.38,802.24,814.17,1496115,USD
2016-10-11,814.17,819.86,807.37,809.57,1721575,USD
2016-10-12,811.96,814.5,808.55,811.77,907876,USD
2016-10-13,806.07,806.56,798.62,804.08,1368981,USD
2016-10-14,807.45,810.09,802.32,804.6,1111934,USD
2016-10-17,805.99,813.49,803.83,806.84,1056367,USD
2016-10-18,814.21,828.81,813.33,821.49,2289265,USD
2016-10-19,824.52,829.81,823.21,827.09,1500142,USD
2016-10-20,827.56,828.47,820.55,821.63,1393870,USD
2016-10-21,820.0,824.29,818.31,824.06,1615814,USD
2016-10-24,830.09,837.94,829.04,835.74,1447616,USD
2016-10-25,838.5,838.5,825.3,828.55,1890712,USD
2016-10-26,827.12,827.71,816.35,822.1,1794868,USD
2016-10-27,823.01,826.58,814.61,817.35,2973486,USD
2016-10-28,829.94,839.0,817.0,819.56,4354884,USD
2016-10-31,822.43,822.63,808.0,809.9,2242679,USD
2016-11-01,810.87,813.96,798.26,805.48,2355890,USD
2016-11-02,806.76,806.76,785.0,788.42,2350736,USD
2016-11-03,784.5,790.0,778.63,782.19,2175216,USD
2016-11-04,771.3,788.48,771.0,781.1,1970603,USD
2016-11-07,794.95,805.0,792.9,802.03,1992570,USD
2016-11-08,802.03,816.04,799.62,811.98,1769069,USD
2016-11-09,801.83,811.71,792.03,805.59,3098510,USD
2016-11-10,810.0,810.06,768.23,780.29,5909609,USD
2016-11-11,776.81,777.29,765.54,771.75,3592641,USD
2016-11-14,771.76,771.78,743.59,753.22,3688274,USD
2016-11-15,765.47,780.24,765.22,775.16,2943889,USD
2016-11-16,770.42,783.5,766.33,779.98,1798360,USD
2016-11-17,782.5,788.9,779.85,786.16,1533679,USD
2016-11-18,787.17,791.29,775.35,775.97,1806264,USD
2016-11-21,778.1,786.55,776.3,784.8,1630835,USD
2016-11-22,788.99,793.77,783.74,785.0,1394174,USD
2016-11-23,789.52,789.52,772.65,779.0,1312981,USD
2016-11-25,782.61,782.9,778.19,780.23,613549,USD
2016-11-28,778.35,799.74,778.1,785.79,2575432,USD
2016-11-29,788.38,796.44,785.34,789.44,1561981,USD
2016-11-30,789.1,791.51,773.14,775.88,2279054,USD
2016-12-01,778.55,778.6,753.36,764.33,2867074,USD
2016-12-02,761.9,770.5,759.0,764.46,1718846,USD
2016-12-05,770.0,780.0,766.97,778.22,1688473,USD
2016-12-06,780.19,785.28,773.32,776.18,1734099,USD
2016-12-07,779.95,792.0,773.53,791.47,2029415,USD
2016-12-08,792.95,799.0,787.9,795.17,1612531,USD
2016-12-09,799.3,809.95,798.05,809.45,1904463,USD
2016-12-12,804.82,811.35,804.53,807.9,1628602,USD
2016-12-13,812.39,824.3,811.94,815.34,2128210,USD
2016-12-14,815.92,824.26,812.78,817.89,1799654,USD
2016-12-15,817.36,823.0,812.0,815.65,1769719,USD
2016-12-16,818.31,819.2,808.12,809.84,2598866,USD
2016-12-19,809.28,816.22,804.5,812.5,1263581,USD
2016-12-20,813.37,816.49,811.0,815.2,1271883,USD
2016-12-21,815.72,815.72,805.1,812.2,1459628,USD
2016-12-22,809.1,811.07,806.03,809.68,1132119,USD
2016-12-23,808.01,810.97,805.11,807.8,765537,USD
2016-12-27,808.68,816.0,805.8,809.93,975962,USD
2016-12-28,813.33,813.33,802.44,804.57,1214756,USD
2016-12-29,802.33,805.75,798.14,802.88,1057392,USD
2016-12-30,803.21,803.28,789.62,792.45,1735879,USD
2017-01-03,800.62,811.43,796.89,808.01,1959033,USD
2017-01-04,809.89,813.43,804.11,807.77,1515339,USD
2017-01-05,807.5,813.74,805.92,813.02,1340535,USD
2017-01-06,814.99,828.96,811.5,825.21,2017097,USD
2017-01-09,826.37,830.43,821.62,827.18,1408924,USD
2017-01-10,827.07,829.41,823.14,826.01,1197442,USD
2017-01-11,826.62,829.9,821.47,829.86,1325394,USD
2017-01-12,828.38,830.38,821.01,829.53,1350308,USD
2017-01-13,831.0,834.65,829.52,830.94,1290182,USD
2017-01-17,830.0,830.18,823.2,827.46,1440905,USD
2017-01-18,829.8,829.81,824.08,829.02,1027698,USD
2017-01-19,829.0,833.0,823.96,824.37,1070454,USD
2017-01-20,829.09,829.24,824.6,828.17,1306183,USD
2017-01-23,831.61,845.54,828.7,844.43,2457377,USD
2017-01-24,846.98,851.52,842.28,849.53,1688375,USD
2017-01-25,853.55,858.79,849.74,858.45,1662148,USD
2017-01-26,859.05,861.0,850.52,856.98,3493251,USD
2017-01-27,859.0,867.0,841.9,845.03,3752497,USD
2017-01-30,837.06,837.23,821.03,823.83,3516933,USD
2017-01-31,819.5,823.07,813.4,820.19,2020180,USD
2017-02-01,824.0,824.0,812.25,815.24,2251047,USD
2017-02-02,815.0,824.56,812.05,818.26,1689179,USD
2017-02-03,823.13,826.13,819.35,820.13,1528095,USD
2017-02-06,820.92,822.39,814.29,821.62,1350875,USD
2017-02-07,825.5,831.92,823.29,829.23,1666605,USD
2017-02-08,830.53,834.25,825.11,829.88,1302225,USD
2017-02-09,831.73,831.98,826.5,830.06,1194238,USD
2017-02-10,832.95,837.15,830.51,834.85,1415128,USD
2017-02-13,837.7,841.74,836.25,838.96,1295708,USD
2017-02-14,839.77,842.0,835.83,840.03,1363345,USD
2017-02-15,838.81,841.77,836.22,837.32,1357185,USD
2017-02-16,838.5,842.69,837.26,842.17,1005084,USD
2017-02-17,841.31,846.94,839.78,846.55,1461210,USD
2017-02-21,847.99,852.2,846.55,849.27,1261062,USD
2017-02-22,848.0,853.79,846.71,851.36,1224889,USD
2017-02-23,851.08,852.62,842.5,851.0,1386681,USD
2017-02-24,847.65,848.36,842.96,847.81,1346189,USD
2017-02-27,844.95,850.67,843.01,849.67,1010333,USD
2017-02-28,847.35,848.83,841.44,844.93,1383119,USD
2017-03-01,851.38,858.0,849.02,856.75,1818671,USD
2017-03-02,856.31,856.49,848.72,849.85,1250938,USD
2017-03-03,848.94,850.82,844.71,849.08,1006612,USD
2017-03-06,846.86,848.94,841.17,847.27,1047872,USD
2017-03-07,847.26,853.33,845.52,851.15,1038696,USD
2017-03-08,853.12,856.93,851.25,853.64,1029834,USD
2017-03-09,853.69,860.71,852.67,857.84,1347697,USD
2017-03-10,862.7,864.23,857.61,861.4,1336585,USD
2017-03-13,860.83,867.13,860.82,864.58,1166605,USD
2017-03-14,863.75,867.58,860.13,865.91,1061692,USD
2017-03-15,867.94,869.88,861.29,868.39,1332885,USD
2017-03-16,870.53,872.71,867.52,870.0,1104452,USD
2017-03-17,873.68,874.42,868.37,872.37,1868252,USD
2017-03-20,869.48,870.34,864.66,867.91,1542199,USD
2017-03-21,870.06,873.47,847.69,850.14,2537978,USD
2017-03-22,849.48,855.35,847.0,849.8,1366749,USD
2017-03-23,841.39,841.69,833.0,839.65,3287669,USD
2017-03-24,842.0,844.0,829.1,835.14,2105682,USD
2017-03-27,828.09,841.38,824.3,838.51,1935211,USD
2017-03-28,839.69,845.4,832.26,840.63,1519202,USD
2017-03-29,842.75,851.59,841.38,849.87,1457347,USD
2017-03-30,851.98,852.0,846.77,849.48,949398,USD
2017-03-31,846.83,849.56,845.24,847.8,1440982,USD
2017-04-03,848.75,859.0,847.53,856.75,1969402,USD
2017-04-04,848.0,853.0,847.5,852.57,1348494,USD
2017-04-05,854.71,860.59,847.52,848.91,1855153,USD
2017-04-06,849.5,853.59,844.0,845.1,1533564,USD
2017-04-07,845.0,845.88,837.3,842.1,1111610,USD
2017-04-10,841.54,846.74,840.79,841.7,1046215,USD
2017-04-11,841.7,844.63,834.6,839.88,974343,USD
2017-04-12,838.46,843.72,837.59,841.46,1135775,USD
2017-04-13,841.04,843.73,837.85,840.18,1073650,USD
2017-04-17,841.38,855.64,841.03,855.13,1049125,USD
2017-04-18,852.54,857.39,851.25,853.99,936201,USD
2017-04-19,857.38,860.2,853.53,856.51,1080336,USD
2017-04-20,859.74,863.93,857.5,860.08,1188843,USD
2017-04-21,860.62,862.44,857.73,858.95,1172870,USD
2017-04-24,868.44,879.96,866.11,878.93,1696483,USD
2017-04-25,882.26,892.25,879.28,888.84,2038032,USD
2017-04-26,891.39,892.99,885.15,889.14,1323297,USD
2017-04-27,890.0,893.38,887.18,891.44,2342303,USD
2017-04-28,929.0,935.9,923.22,924.52,3845857,USD
2017-05-01,924.15,935.82,920.8,932.82,2327782,USD
2017-05-02,933.27,942.99,931.0,937.09,1751292,USD
2017-05-03,936.05,950.2,935.21,948.45,1824759,USD
2017-05-04,950.29,959.14,947.37,954.72,1938260,USD
2017-05-05,956.72,958.44,948.1,950.28,1615548,USD
2017-05-08,947.45,960.99,947.39,958.69,1876690,USD
2017-05-09,961.33,962.2,954.4,956.71,1687942,USD
2017-05-10,956.22,956.71,949.84,954.84,1145969,USD
2017-05-11,951.29,957.99,948.61,955.89,1031093,USD
2017-05-12,957.85,957.98,952.06,955.14,1214851,USD
2017-05-15,955.29,962.7,952.82,959.22,1337697,USD
2017-05-16,963.55,965.9,960.35,964.61,1101544,USD
2017-05-17,959.7,960.99,940.06,942.17,2449058,USD
2017-05-18,943.2,954.18,941.27,950.5,1800465,USD
2017-05-19,952.82,959.56,952.0,954.65,1360299,USD
2017-05-22,957.0,964.82,956.56,964.07,1387392,USD
2017-05-23,969.96,974.51,964.5,970.55,1545421,USD
2017-05-24,975.26,978.12,971.63,977.61,1142488,USD
2017-05-25,979.0,995.78,977.82,991.86,1954149,USD
2017-05-26,992.0,996.39,987.36,993.27,1636416,USD
2017-05-30,992.5,997.62,991.36,996.17,1516685,USD
2017-05-31,996.21,999.6,981.68,987.09,1724095,USD
2017-06-01,990.96,993.14,981.29,988.29,1306384,USD
2017-06-02,988.59,996.48,987.07,996.12,1735469,USD
2017-06-05,997.89,1007.4,995.45,1003.88,1378916,USD
2017-06-06,1003.31,1008.61,994.8,996.68,1552114,USD
2017-06-07,998.82,1003.91,995.81,1001.59,1374097,USD
2017-06-08,1004.23,1005.6,996.62,1004.28,1687925,USD
2017-06-09,1005.49,1005.5,953.37,970.12,3647857,USD
2017-06-12,958.72,968.0,936.79,961.81,4202109,USD
2017-06-13,972.04,977.91,962.01,970.5,2005356,USD
2017-06-14,975.5,979.7,959.51,967.93,1505486,USD
2017-06-15,948.02,960.68,940.37,960.18,2427639,USD
2017-06-16,957.91,959.95,948.7,958.62,2559207,USD
2017-06-19,969.65,979.3,968.2,975.22,1468837,USD
2017-06-20,975.31,980.79,968.2,968.99,1297287,USD
2017-06-21,970.79,979.67,969.16,978.59,1161607,USD
2017-06-22,976.87,980.5,973.31,976.62,1009476,USD
2017-06-23,975.5,986.62,974.46,986.09,1563985,USD
2017-06-26,990.0,993.99,970.33,972.09,1517912,USD
2017-06-27,961.6,967.22,947.09,948.09,2443602,USD
2017-06-28,950.66,963.24,936.16,961.01,2745568,USD
2017-06-29,951.35,951.66,929.6,937.82,3206674,USD
2017-06-30,943.99,945.0,929.61,929.68,2287662,USD
2017-07-03,933.22,934.24,915.31,919.46,1694811,USD
2017-07-05,924.2,936.29,918.63,932.26,2094055,USD
2017-07-06,925.0,936.14,919.85,927.69,2014855,USD
2017-07-07,930.99,944.66,929.79,940.81,1663302,USD
2017-07-10,941.95,953.13,941.95,951.0,1451460,USD
2017-07-11,950.52,954.89,945.12,953.53,1461247,USD
2017-07-12,960.86,969.63,957.04,967.66,1602115,USD
2017-07-13,970.8,978.7,964.8,968.85,1524571,USD
2017-07-14,974.0,977.54,970.15,976.91,1079608,USD
2017-07-17,976.32,983.35,970.8,975.96,1660464,USD
2017-07-18,973.36,990.85,972.04,986.95,1413335,USD
2017-07-19,990.01,995.6,987.01,992.77,1412148,USD
2017-07-20,997.0,998.68,984.62,992.19,1418385,USD
2017-07-21,989.0,995.11,984.17,993.84,1463322,USD
2017-07-24,994.1,1006.19,990.27,998.31,3984532,USD
2017-07-25,970.7,976.73,963.8,969.03,5933602,USD
2017-07-26,972.78,973.95,960.23,965.31,2221625,USD
2017-07-27,969.18,969.52,937.06,952.51,3717900,USD
2017-07-28,947.99,961.79,945.31,958.33,1813794,USD
2017-07-31,960.0,961.19,941.73,945.5,2293389,USD
2017-08-01,947.81,954.49,944.96,946.56,1332456,USD
2017-08-02,948.37,949.1,932.52,947.64,2039418,USD
2017-08-03,949.1,950.0,939.44,940.3,1123921,USD
2017-08-04,943.95,947.54,939.79,945.79,1254574,USD
2017-08-07,947.52,948.96,943.5,945.75,1445754,USD
2017-08-08,944.29,952.49,942.48,944.19,1505064,USD
2017-08-09,938.45,943.76,933.92,940.08,1400852,USD
2017-08-10,935.0,936.3,921.78,923.59,2707393,USD
2017-08-11,923.71,933.36,921.22,930.09,1616708,USD
2017-08-14,939.07,941.04,934.49,938.93,1150612,USD
2017-08-15,941.03,943.07,936.64,938.08,1106484,USD
2017-08-16,941.25,949.9,940.04,944.27,1345261,USD
2017-08-17,942.95,943.81,927.64,927.66,1695694,USD
2017-08-18,926.98,931.02,923.45,926.18,1337404,USD
2017-08-21,925.77,928.25,918.6,920.87,1301243,USD
2017-08-22,926.96,941.96,926.17,940.4,1775099,USD
2017-08-23,937.0,945.42,935.24,942.58,1134464,USD
2017-08-24,943.71,946.31,930.74,936.89,1294559,USD
2017-08-25,939.21,940.73,930.1,930.5,1187313,USD
2017-08-28,931.88,934.85,926.11,928.13,1049397,USD
2017-08-29,919.95,938.19,919.31,935.75,1158576,USD
2017-08-30,935.67,945.86,934.05,943.63,1120342,USD
2017-08-31,946.3,957.2,946.25,955.24,1693313,USD
2017-09-01,957.47,958.33,950.28,951.99,1042885,USD
2017-09-05,946.86,951.39,935.6,941.48,1460830,USD
2017-09-06,943.87,944.5,932.68,942.02,1391529,USD
2017-09-07,944.25,950.5,937.53,949.89,1116575,USD
2017-09-08,949.7,950.7,940.01,941.41,999916,USD
2017-09-11,947.2,952.68,941.0,943.29,1337365,USD
2017-09-12,946.92,948.09,937.5,946.65,1284787,USD
2017-09-13,945.5,952.85,944.74,950.44,1095382,USD
2017-09-14,946.0,948.03,938.36,940.13,1427379,USD
2017-09-15,940.09,941.75,931.25,935.29,1994265,USD
2017-09-18,935.01,936.86,925.4,929.75,1473651,USD
2017-09-19,933.41,937.94,926.66,936.86,1242726,USD
2017-09-20,937.73,950.0,937.5,947.54,2004018,USD
2017-09-21,948.13,952.8,939.38,947.55,1370685,USD
2017-09-22,942.77,950.0,940.84,943.26,1074806,USD
2017-09-25,939.45,939.75,924.51,934.28,1873375,USD
2017-09-26,936.69,944.08,935.12,937.43,1672749,USD
2017-09-27,942.74,965.43,941.95,959.9,2334635,USD
2017-09-28,956.25,966.18,955.55,964.81,1400931,USD
2017-09-29,966.0,975.81,966.0,973.72,2031092,USD
2017-10-02,975.65,977.74,961.95,967.47,1539122,USD
2017-10-03,967.56,972.44,962.71,972.08,1083948,USD
2017-10-04,971.76,974.4,965.61,966.78,1057769,USD
2017-10-05,972.79,986.51,970.27,985.19,1780946,USD
2017-10-06,980.0,994.26,978.51,993.64,1553033,USD
2017-10-09,995.0,1000.46,991.5,992.31,1295467,USD
2017-10-10,995.3,997.47,981.11,987.8,1163400,USD
2017-10-11,989.04,1007.57,987.94,1005.65,1814999,USD
2017-10-12,1003.84,1011.54,1001.1,1005.65,1530664,USD
2017-10-13,1009.11,1014.76,1007.06,1007.87,1327632,USD
2017-10-16,1009.63,1012.0,1001.52,1009.35,1071023,USD
2017-10-17,1007.44,1014.56,1006.05,1011.0,1012998,USD
2017-10-18,1011.05,1016.31,1005.32,1012.74,1279780,USD
2017-10-19,1004.75,1007.32,997.3,1001.84,1714243,USD
2017-10-20,1007.05,1008.65,1002.27,1005.07,1606031,USD
2017-10-23,1005.18,1005.79,983.1,985.54,1639294,USD
2017-10-24,986.5,989.26,977.08,988.49,1445129,USD
2017-10-25,986.27,994.43,977.72,991.46,1528710,USD
2017-10-26,998.47,1006.51,990.47,991.42,2369838,USD
2017-10-27,1030.99,1063.62,1026.85,1033.67,5184143,USD
2017-10-30,1029.16,1039.83,1022.33,1033.13,2340172,USD
2017-10-31,1033.0,1041.0,1026.3,1033.04,1516278,USD
