Date,VanEck Vectors Russia Small-Cap_Open_average,VanEck Vectors Russia Small-Cap_Open_max,VanEck Vectors Russia Small-Cap_High_average,VanEck Vectors Russia Small-Cap_High_max,VanEck Vectors Russia Small-Cap_Low_average,VanEck Vectors Russia Small-Cap_Low_max,VanEck Vectors Russia Small-Cap_Close_average,VanEck Vectors Russia Small-Cap_Close_max
2017-09-24,0.7459978626872089,0.7459978626872089,0.733804913688368,0.733804913688368,0.7160667053269163,0.7160667053269163,0.7734818185105133,0.7734818185105133
2017-10-01,0.6552828057708125,0.6552828057708125,0.7654791827615582,0.7654791827615582,0.7322631234872158,0.7322631234872158,0.6623581320203433,0.6623581320203433
2017-10-08,1.2645559818123746,1.2645559818123746,1.2951145929878038,1.2951145929878038,1.3333223675773513,1.3333223675773513,1.2241438424191105,1.2241438424191105
2017-10-15,0.9995858717319983,0.9995858717319983,0.9480652165668616,0.9480652165668616,1.0303653731278666,1.0303653731278666,0.8882892626676315,0.8882892626676315
2017-10-22,1.0357545692792127,1.0357545692792127,0.9625288432905545,0.9625288432905545,0.941150578873345,0.941150578873345,0.7973823063120549,0.7973823063120549
2017-10-29,0.8113463909427043,0.8113463909427043,1.029015962524747,1.029015962524747,0.8856291983448125,0.8856291983448125,0.9237059756585996,0.9237059756585996
2017-11-05,0.38203238541605244,0.38203238541605244,0.14186927915089756,0.14186927915089756,0.26134088136276645,0.26134088136276645,0.29375335436694283,0.29375335436694283
2017-11-12,-1.7050179761089843,-1.7050179761089843,-1.8051488451247266,-1.8051488451247266,-1.6853284673451716,-1.6853284673451716,-1.9747755334085688,-1.9747755334085688
2017-11-19,-1.4714452174176678,-1.4714452174176678,-1.5583628965738987,-1.5583628965738987,-1.6572416047449936,-1.6572416047449936,-1.8061805677960634,-1.8061805677960634
2017-11-26,-2.26859908670336,-2.26859908670336,-2.152270678958218,-2.152270678958218,-2.187271351258813,-2.187271351258813,-2.228845101280921,-2.228845101280921
2017-12-03,-1.9824187276335798,-1.9824187276335798,-1.7053824059232368,-1.7053824059232368,-1.8238250722354024,-1.8238250722354024,-1.6210177171808844,-1.6210177171808844
2017-12-10,-2.0558637194612324,-2.0558637194612324,-2.1065989557890306,-2.1065989557890306,-2.279074787887225,-2.279074787887225,-2.3221282617277725,-2.3221282617277725
2017-12-17,-1.7416188213696846,-1.7416188213696846,-1.424199756963605,-1.424199756963605,-1.6209105263349135,-1.6209105263349135,-1.4004951509163412,-1.4004951509163412
2017-12-24,-0.9361923943609924,-0.9361923943609924,-0.7800110722802406,-0.7800110722802406,-0.7882600373272072,-0.7882600373272072,-0.5981123197712842,-0.5981123197712842
2017-12-31,0.10905116333156857,0.10905116333156857,-0.0005452944641871915,-0.0005452944641871915,0.052356962790653695,0.052356962790653695,0.08430712627005832,0.08430712627005832
2018-01-07,0.4234720127892711,0.4234720127892711,0.44481763058871737,0.44481763058871737,0.47850583319469175,0.47850583319469175,0.41059230573818617,0.41059230573818617
2018-01-14,0.8222127114921165,0.8222127114921165,0.9580315895431254,0.9580315895431254,0.851282314355834,0.851282314355834,1.061275487328222,1.061275487328222
2018-01-21,1.094639376764658,1.094639376764658,0.9546206010820456,0.9546206010820456,0.8937416600266299,0.8937416600266299,0.8131117363768915,0.8131117363768915
2018-01-28,0.42415795486080704,0.42415795486080704,0.40623947578125297,0.40623947578125297,-0.37005646195363623,-0.37005646195363623,-0.5249701288852962,-0.5249701288852962
2018-02-04,-0.4522239066257118,-0.4522239066257118,-0.1669038234525048,-0.1669038234525048,-0.2069331056110482,-0.2069331056110482,0.11077244682729233,0.11077244682729233
2018-02-11,1.126715802811397,1.126715802811397,1.0190303760601342,1.0190303760601342,1.0622092631366709,1.0622092631366709,0.9037628762182174,0.9037628762182174
2018-02-18,1.3228151816881228,1.3228151816881228,1.3937231061993751,1.3937231061993751,1.4473211577090999,1.4473211577090999,1.5032320130868013,1.5032320130868013
2018-02-25,0.5952829711963744,0.5952829711963744,0.8789042230287172,0.8789042230287172,0.770857514570192,0.770857514570192,0.9961768464146239,0.9961768464146239
2018-03-04,0.9361263155856246,0.9361263155856246,0.7954501472891219,0.7954501472891219,1.0134629192568372,1.0134629192568372,0.8385125010184252,0.8385125010184252
2018-03-11,0.3943337940745327,0.3943337940745327,0.24444719462605347,0.24444719462605347,0.33555358695901116,0.33555358695901116,0.20939811679029474,0.20939811679029474
2018-03-18,0.29128881565578985,0.29128881565578985,0.04818967776710141,0.04818967776710141,0.04833767007817284,0.04833767007817284,-0.12426517146423602,-0.12426517146423602
2018-03-25,-0.7474183952673178,-0.7474183952673178,-1.1147369690090199,-1.1147369690090199,-0.841766849294639,-0.841766849294639,-0.8869843973397332,-0.8869843973397332
2018-04-01,-2.861190138439148,-2.861190138439148,-2.6667610910880906,-2.6667610910880906,-2.8466147060265348,-2.8466147060265348,-2.8619389538572237,-2.8619389538572237
2018-04-08,-2.577130966834355,-2.577130966834355,-2.760512232702543,-2.760512232702543,-2.3541086649349396,-2.3541086649349396,-2.161145989473717,-2.161145989473717
2018-04-15,-1.4048457930659997,-1.4048457930659997,-1.7020072895898062,-1.7020072895898062,-1.335933449021065,-1.335933449021065,-1.43699479538078,-1.43699479538078
2018-04-22,-1.23637411164814,-1.23637411164814,-1.4479547982570327,-1.4479547982570327,-1.3314894517884517,-1.3314894517884517,-1.4114308384523813,-1.4114308384523813
2018-04-29,-1.3759402285044342,-1.3759402285044342,-1.458170816407705,-1.458170816407705,-1.266532602669365,-1.266532602669365,-1.350019877344859,-1.350019877344859
2018-05-06,-0.9477155246189736,-0.9477155246189736,-1.0001501994724171,-1.0001501994724171,-0.8296999410266604,-0.8296999410266604,-0.8574947000359999,-0.8574947000359999
2018-05-13,-0.7757584013888397,-0.7757584013888397,-0.8091973934783832,-0.8091973934783832,-0.686109422002005,-0.686109422002005,-0.6229111154666838,-0.6229111154666838
2018-05-20,-0.9145226352286735,-0.9145226352286735,-1.0601636115212965,-1.0601636115212965,-0.8547176900879022,-0.8547176900879022,-0.8868045684421757,-0.8868045684421757
2018-05-27,-0.6894662061721006,-0.6894662061721006,-0.7989147931092477,-0.7989147931092477,-0.5814381646597669,-0.5814381646597669,-0.6334603080892007,-0.6334603080892007
2018-06-03,-0.7110814360813603,-0.7110814360813603,-0.7643387188319771,-0.7643387188319771,-0.6148758563575536,-0.6148758563575536,-0.6989658473559412,-0.6989658473559412
2018-06-10,-1.0586837087853287,-1.0586837087853287,-1.1217736313285773,-1.1217736313285773,-1.2436923566483558,-1.2436923566483558,-1.2441263232034498,-1.2441263232034498
2018-06-17,-1.2820189571571265,-1.2820189571571265,-1.410385536911874,-1.410385536911874,-1.1778504217738903,-1.1778504217738903,-1.267314131026116,-1.267314131026116
2018-06-24,-1.9592675737133132,-1.9592675737133132,-1.8942798756728294,-1.8942798756728294,-2.1171995994502657,-2.1171995994502657,-2.0916001477668917,-2.0916001477668917
2018-07-01,-1.5310828735035051,-1.5310828735035051,-1.4874905259276245,-1.4874905259276245,-1.5021068771157924,-1.5021068771157924,-1.4183515831122235,-1.4183515831122235
2018-07-08,-1.287481718183456,-1.287481718183456,-1.2876296926493662,-1.2876296926493662,-1.2624729543133562,-1.2624729543133562,-1.1671814543990753,-1.1671814543990753
2018-07-15,-1.7028257362357708,-1.7028257362357708,-1.7391641473126944,-1.7391641473126944,-1.6329120608562402,-1.6329120608562402,-1.719000660454626,-1.719000660454626
2018-07-22,-1.1733496752008847,-1.1733496752008847,-1.1582188436151333,-1.1582188436151333,-1.0495269956670956,-1.0495269956670956,-1.1664277222268113,-1.1664277222268113
2018-07-29,-1.5137562147571664,-1.5137562147571664,-1.429478279369913,-1.429478279369913,-1.40716486338984,-1.40716486338984,-1.3903849499858978,-1.3903849499858978
2018-08-05,-2.385904496566158,-2.385904496566158,-2.3653098634316327,-2.3653098634316327,-2.5217205344211826,-2.5217205344211826,-2.451259241428293,-2.451259241428293
2018-08-12,-1.9848420968373393,-1.9848420968373393,-1.8860136022035334,-1.8860136022035334,-1.792369773030621,-1.792369773030621,-1.9072647211293852,-1.9072647211293852
2018-08-19,-1.5171744605687416,-1.5171744605687416,-1.5233618573416674,-1.5233618573416674,-1.3836172162910216,-1.3836172162910216,-1.4344313076308184,-1.4344313076308184
2018-08-26,-1.3267273093827785,-1.3267273093827785,-1.314840459624049,-1.314840459624049,-1.2430558474340996,-1.2430558474340996,-1.222911176773887,-1.222911176773887
2018-09-02,-1.646344510979641,-1.646344510979641,-1.7221957135354498,-1.7221957135354498,-1.6258886004529753,-1.6258886004529753,-1.6998847187783317,-1.6998847187783317
2018-09-09,-1.1569988959176833,-1.1569988959176833,-1.2190315277798989,-1.2190315277798989,-1.1290841303875345,-1.1290841303875345,-1.1892728815556919,-1.1892728815556919
2018-09-16,-0.6286439186623628,-0.6286439186623628,-0.5854572828781146,-0.5854572828781146,-0.5715975820251785,-0.5715975820251785,-0.5325081326499034,-0.5325081326499034
2018-09-23,-0.5176957730795174,-0.5176957730795174,-0.502802236972644,-0.502802236972644,-0.5533041250904965,-0.5533041250904965,-0.4281724524662084,-0.4281724524662084
2018-09-30,-0.8384557210326726,-0.8384557210326726,-0.8936683393295801,-0.8936683393295801,-0.8129937326954363,-0.8129937326954363,-0.8100778773170424,-0.8100778773170424
2018-10-07,-0.6683254865184237,-0.6683254865184237,-0.7418295110336245,-0.7418295110336245,-0.6931732271911507,-0.6931732271911507,-0.7932694051316016,-0.7932694051316016
2018-10-14,-0.781066948378448,-0.781066948378448,-0.8465651527551681,-0.8465651527551681,-0.7443417153585371,-0.7443417153585371,-0.8410140520105109,-0.8410140520105109
2018-10-21,-1.4920584588972945,-1.4920584588972945,-1.5047766033215488,-1.5047766033215488,-1.5378670495105464,-1.5378670495105464,-1.5753105353752164,-1.5753105353752164
2018-10-28,-1.3962628632639675,-1.3962628632639675,-1.2431365357071378,-1.2431365357071378,-1.095123121281105,-1.095123121281105,-0.9997799047732381,-0.9997799047732381
2018-11-04,-2.0936268154682613,-2.0936268154682613,-1.926086398324843,-1.926086398324843,-2.0791207547752664,-2.0791207547752664,-2.000779677960048,-2.000779677960048
2018-11-11,-0.8545204125523785,-0.8545204125523785,-0.7369300735478433,-0.7369300735478433,-0.8333872534394343,-0.8333872534394343,-0.5524766204348731,-0.5524766204348731
2018-11-18,-1.413352765673787,-1.413352765673787,-1.2307743635706665,-1.2307743635706665,-1.2319752712721423,-1.2319752712721423,-1.169389345218857,-1.169389345218857
2018-11-25,-0.18496939583737287,-0.18496939583737287,-0.27412529345996156,-0.27412529345996156,-0.10420308459221594,-0.10420308459221594,-0.21079703770581515,-0.21079703770581515
2018-12-02,-1.4769938221853052,-1.4769938221853052,-1.332990639708661,-1.332990639708661,-1.5732844711525305,-1.5732844711525305,-1.3773304364173788,-1.3773304364173788
2018-12-09,-1.6696470190982116,-1.6696470190982116,-1.716649459711586,-1.716649459711586,-1.5501922177675285,-1.5501922177675285,-1.5412051459860856,-1.5412051459860856
2018-12-16,-2.448336801630562,-2.448336801630562,-2.4891956657651133,-2.4891956657651133,-2.4637256753924626,-2.4637256753924626,-2.424392223143233,-2.424392223143233
2018-12-23,-1.8514725790513256,-1.8514725790513256,-1.8172105633523161,-1.8172105633523161,-1.87848200621634,-1.87848200621634,-1.8239658669517742,-1.8239658669517742
2018-12-30,-0.8829617803391551,-0.8829617803391551,-0.8468797664682853,-0.8468797664682853,-0.9159046972661232,-0.9159046972661232,-0.7656943587301849,-0.7656943587301849
2019-01-06,-0.4873394693668395,-0.4873394693668395,-0.4431714387905136,-0.4431714387905136,-0.3891646308156846,-0.3891646308156846,-0.3972109844550155,-0.3972109844550155
2019-01-13,0.16291576834841923,0.16291576834841923,0.18620123801280192,0.18620123801280192,0.23457332992117272,0.23457332992117272,0.15971922817203849,0.15971922817203849
2019-01-20,0.7783021408364403,0.7783021408364403,0.6865444099408196,0.6865444099408196,0.8379100135345435,0.8379100135345435,0.7695147038127402,0.7695147038127402
2019-01-27,1.2075173366072227,1.2075173366072227,1.2740729423218466,1.2740729423218466,1.2559418305533123,1.2559418305533123,1.2718422271754701,1.2718422271754701
2019-02-03,1.3202873485332602,1.3202873485332602,1.2379362230115472,1.2379362230115472,1.2841823514431545,1.2841823514431545,1.2202443160817018,1.2202443160817018
2019-02-10,0.7428864958172441,0.7428864958172441,0.8237173342822314,0.8237173342822314,0.7767009534611444,0.7767009534611444,0.7474580032721035,0.7474580032721035
2019-02-17,1.0989504935549124,1.0989504935549124,1.062126506385896,1.062126506385896,1.0212883934259493,1.0212883934259493,0.9950784406680768,0.9950784406680768
2019-02-24,0.8859929450890902,0.8859929450890902,0.8080858521774495,0.8080858521774495,0.6525030928856976,0.6525030928856976,0.6709167976383799,0.6709167976383799
2019-03-03,0.6715288150420741,0.6715288150420741,0.6070241855959946,0.6070241855959946,0.5344631561671319,0.5344631561671319,0.5038230797878347,0.5038230797878347
2019-03-10,1.0764071533985482,1.0764071533985482,1.0381805261972197,1.0381805261972197,1.1067680079853222,1.1067680079853222,1.1067802449044215,1.1067802449044215
2019-03-17,0.8824433033293096,0.8824433033293096,0.9207074236008671,0.9207074236008671,0.964223769817757,0.964223769817757,1.0095179979275635,1.0095179979275635
2019-03-24,0.18767452585714375,0.18767452585714375,0.1976891823304679,0.1976891823304679,0.2471758999327067,0.2471758999327067,0.348635574281903,0.348635574281903
2019-03-31,0.6834810164853616,0.6834810164853616,0.6474175133018681,0.6474175133018681,0.8224195306853982,0.8224195306853982,0.805699574100114,0.805699574100114
2019-04-07,0.87004362662724,0.87004362662724,1.0263865913514665,1.0263865913514665,0.8406443673541939,0.8406443673541939,1.1511180247259876,1.1511180247259876
2019-04-14,1.3555162139389931,1.3555162139389931,1.7925648334982254,1.7925648334982254,1.4388039580939307,1.4388039580939307,1.6721084835842779,1.6721084835842779
2019-04-21,0.8212685328311351,0.8212685328311351,1.2196526378484116,1.2196526378484116,0.431606013731666,0.431606013731666,0.6827062386148642,0.6827062386148642
2019-04-28,-0.8590397610246653,-0.8590397610246653,0.27759053716865056,0.27759053716865056,-0.4684288326384435,-0.4684288326384435,-0.1404426191992948,-0.1404426191992948
2019-05-05,-1.840533934274224,-1.840533934274224,-1.6648510211433276,-1.6648510211433276,-1.5573775990749086,-1.5573775990749086,-1.3392374737407915,-1.3392374737407915
2019-05-12,0.31210626198694336,0.31210626198694336,0.2104453646972652,0.2104453646972652,0.5315351644659398,0.5315351644659398,0.4826930513352,0.4826930513352
2019-05-19,1.4574695462372143,1.4574695462372143,1.2043924158889876,1.2043924158889876,1.4913934565566658,1.4913934565566658,1.3050121718049081,1.3050121718049081
2019-05-26,0.7247812066669563,0.7247812066669563,0.7251042309481756,0.7251042309481756,0.8105518190099246,0.8105518190099246,0.7560962282670151,0.7560962282670151
2019-06-02,1.581396562645974,1.581396562645974,1.6592944272008041,1.6592944272008041,1.6412350852462025,1.6412350852462025,1.7167699508694125,1.7167699508694125
2019-06-09,2.4164559871885127,2.4164559871885127,2.331844344252428,2.331844344252428,2.2805658687145782,2.2805658687145782,2.2064596464500457,2.2064596464500457
2019-06-16,2.427168252485967,2.427168252485967,2.5993242344547203,2.5993242344547203,2.492773788819255,2.492773788819255,2.64329660751624,2.64329660751624
